상품명,연결중심성,매개중심성,연결&매개 상위 10% 여부,ip포함여부
M_오이2입(혜성),0.0,0.0,0,X
M_절단대파(혜성),0.0,0.0,0,X
M_팜스)깻잎,0.0,0.0,0,X
M_팜스)애호박1입,0.0,0.0,0,X
M_팜스)오이2입,0.0,0.0,0,X
M_LOL퍼즐색칠놀이,0.0,0.0,0,X
M_겨울왕국다른그림찾기,0.0,0.0,0,X
M_레이디버그시즌3스티커색칠,0.0,0.0,0,X
M_로봇트레인두들색칠북,0.0,0.0,0,X
M_리틀자두두들색칠북,0.0,0.0,0,X
M_리틀자두스티커색칠놀이,0.0,0.0,0,X
M_만들기입체도감인형놀이,0.0,0.0,0,X
M_몬스터탑스티커색칠놀이,0.0,0.0,0,X
M_반짝이는프리채널스티커놀이북,0.0,0.0,0,X
M_벅스봇두들색칠북,0.0,0.0,0,X
M_슈퍼공룡파워물감색칠놀이,0.0,0.0,0,X
지포)LUCKY STONE1,0.0,0.0,0,X
대관령 한우갈비세트1,0.0,0.0,0,X
대관령 한우갈비세트2,0.0,0.0,0,X
신)챕스틱 체리향,0.0,0.0,0,X
영)辛고추참치,0.0,0.0,0,X
영)뉴소고기고추장,0.0,0.0,0,X
칼라여밀짚모자,0.0,0.0,0,X
미)쵸코비딸기맛2500,0.0,0.0,0,X
한방수능세트,0.0,0.0,0,X
M_오미남오미녀바나나300,0.0,0.0,0,X
속눈썹뷰러,0.0,0.0,0,X
크)참그린크래커800,0.0,0.0,0,X
벨)샤르르콘,0.0,0.0,0,X
프레즐)크림치즈,0.0,0.0,0,X
프레즐)고구마,0.0,0.0,0,X
프레즐)모카,0.0,0.0,0,X
해)치즈맛버터링쿠키1500,0.0,0.0,0,X
쓰레기스티커1000,0.0,0.0,0,X
여행일어,0.0,0.0,0,X
성냥오일라이타,0.0,0.0,0,X
화분부케9900,0.0,0.0,0,X
기)스틱빵,0.0,0.0,0,X
낚시놀이,0.0,0.0,0,X
그러나 나는 살아가리라,0.0,0.0,0,X
삼각알밥(김치볶음),0.0,0.0,0,X
삼각햄맛살샐러드,0.0,0.0,0,X
NEW디럭스샌드,0.0,0.0,0,X
이수영4집 CD,0.0,0.0,0,X
이수영4집MC,0.0,0.0,0,X
박효신3집CD,0.0,0.0,0,X
박효신3집MC,0.0,0.0,0,X
난스탑 더블 초코,0.0,0.0,0,X
난스탑 초코 카라멜,0.0,0.0,0,X
원두커피 커피스틱,0.0,0.0,0,X
전)구운야채고로케,0.0,0.0,0,X
전)구운핫크로켓,0.0,0.0,0,X
로)겨울연가6000,0.0,0.0,0,X
네임텍(도트용),0.0,0.0,0,X
네임텍(파랑용지),0.0,0.0,0,X
점보빼로아,0.0,0.0,0,X
커플빼로아,0.0,0.0,0,X
바비별빼로짱,0.0,0.0,0,X
빠세롱(육각)1500,0.0,0.0,0,X
하트오브엔젤(대),0.0,0.0,0,X
하트오브엔젤(중)5000,0.0,0.0,0,X
러브빼빼,0.0,0.0,0,X
빼빼코(낱개),0.0,0.0,0,X
빠베시푸우3000,0.0,0.0,0,X
M_빅)4컬러멀티펜,0.0,0.0,0,X
M_모리스형광펜(노랑),0.0,0.0,0,X
M_신)스틸자15cm,0.0,0.0,0,X
M_도루코)문구용칼세트,0.0,0.0,0,X
M_모나미가위,0.0,0.0,0,X
쁘띠케익(체스넛),0.0,0.0,0,X
쁘띠케익(통호두),0.0,0.0,0,X
쁘띠케익(코코넛대추),0.0,0.0,0,X
쁘띠케익(화이트가나슈),0.0,0.0,0,X
쁘띠케익(화이트치즈),0.0,0.0,0,X
쁘띠케익(산딸기체리),0.0,0.0,0,X
쁘띠케익(망고금귤),0.0,0.0,0,X
킹오브발라드MC,0.0,0.0,0,X
더네임 CD,0.0,0.0,0,X
미스터케이,0.0,0.0,0,X
이소라 5집,0.0,0.0,0,X
NEW소불고기김밥,0.0,0.0,0,X
팝콘치킨롤샌드,0.0,0.0,0,X
프리지오밸런싱워터,0.0,0.0,0,X
프리지오스프레이젤,0.0,0.0,0,X
갸스비스프레이핸디４５Ｇ,0.0,0.0,0,X
월드레이스삭스커피,0.0,0.0,0,X
월드레이스삭스살색,0.0,0.0,0,X
컨트롤탑팬티커피,0.0,0.0,0,X
컨츄리콘５００,0.0,0.0,0,X
고구마형스낵５５０,0.0,0.0,0,X
썬칩와일드２０００,0.0,0.0,0,X
고구마스틱,0.0,0.0,0,X
ＰＣ마우스콘５００,0.0,0.0,0,X
썬칩트윈１０００,0.0,0.0,0,X
치토스트윈１０００,0.0,0.0,0,X
포켓몬스터붐붐５００,0.0,0.0,0,X
아몬드짱구５００,0.0,0.0,0,X
브라우닝５００,0.0,0.0,0,X
뉴질랜드)초콜릿엑스타스,0.0,0.0,0,X
뉴질랜드)스트로베리,0.0,0.0,0,X
뉴질랜드)쿠키엔크림,0.0,0.0,0,X
화)안나수이드림세트,0.0,0.0,0,X
화)페레가모인칸드림세트,0.0,0.0,0,X
M_시크릿쥬쥬별의여신두들색칠북,0.0,0.0,0,X
M_시크릿쥬쥬별의여신색칠북2,0.0,0.0,0,X
M_안녕자두야스티커북,0.0,0.0,0,X
M_엄마까투리스티커색칠놀이3,0.0,0.0,0,X
M_엄마까투리스티커랑놀자,0.0,0.0,0,X
M_엉덩이탐정두들색칠북,0.0,0.0,0,X
M_열려라코코밍두들색칠북,0.0,0.0,0,X
M_열려라코코밍물감색칠놀이,0.0,0.0,0,X
M_요괴메카드물감색칠놀이,0.0,0.0,0,X
M_코코몽3멀티플스티커북,0.0,0.0,0,X
M_코코몽3스티커놀이북,0.0,0.0,0,X
M_코코몽스티커색칠놀이,0.0,0.0,0,X
M_콩순이스티커색칠놀이,0.0,0.0,0,X
M_프리큐어멀티플스티커북,0.0,0.0,0,X
M_프리파라미니스티커북,0.0,0.0,0,X
M_붕어,0.0,0.0,0,X
M_좋은생각4000,0.0,0.0,0,X
M_물놀이팬티남아용3P,0.0,0.0,0,X
M_하기스매직4단계남3P,0.0,0.0,0,X
M_건)예지미인4P,0.0,0.0,0,X
M_건)예지미인라이너,0.0,0.0,0,X
APP리워드)선팩트브로마이드,0.0,0.0,0,X
APP리워드)BTS오르골,0.0,0.0,0,X
APP리워드)BTS브로마이드,0.0,0.0,0,X
M_LL)뉴제육&참치마요덮밥,0.0,0.0,0,X
M_11찬도시락,0.0,0.0,0,X
해)바나나홈런볼1200,0.0,0.0,0,X
오)미니다이제샌드500,0.0,0.0,0,X
정)김치맛오징어,0.0,0.0,0,X
정)오징어는땅콩을좋아해7,0.0,0.0,0,X
팝콘소모품(지원),0.0,0.0,0,X
팔)집게,0.0,0.0,0,X
팔)바구니(대),0.0,0.0,0,X
팔)종이봉투,0.0,0.0,0,X
시)오트밀레이즌,0.0,0.0,0,X
시)초코렛청크,0.0,0.0,0,X
시)아몬드쵸코머핀,0.0,0.0,0,X
시)쵸코렛청크머핀,0.0,0.0,0,X
시)블루베리머핀,0.0,0.0,0,X
내리)2000 잡화,0.0,0.0,0,X
내리)2200 잡화,0.0,0.0,0,X
내리)2500 잡화,0.0,0.0,0,X
내리)2900 잡화,0.0,0.0,0,X
내리)5300 잡화,0.0,0.0,0,X
M_속눈썹F형,0.0,0.0,0,X
M_속눈썹HF형,0.0,0.0,0,X
M_심는속눈썹大,0.0,0.0,0,X
M_아이캔디브러쉬(블랙),0.0,0.0,0,X
M_엘라스틱헤어밴드2입,0.0,0.0,0,X
M_직)금장코가위,0.0,0.0,0,X
M_직)다크니스NMF마스크팩,0.0,0.0,0,X
M_직)다크니스화이트닝마스크팩,0.0,0.0,0,X
M_직)헤어밴드P.P,0.0,0.0,0,X
메리포핀스,0.0,0.0,0,X
베이직2,0.0,0.0,0,X
만)소프트치킨햄샌드,0.0,0.0,0,X
샤를롯뜨,0.0,0.0,0,X
롱빼빼스틱1500,0.0,0.0,0,X
롱빼빼스틱2000,0.0,0.0,0,X
합격메세지5000,0.0,0.0,0,X
빠베시 1200,0.0,0.0,0,X
빠베시 2500,0.0,0.0,0,X
서)미즈(美s)950ml,0.0,0.0,0,X
신화 6집MC,0.0,0.0,0,X
남양아기사랑사이언스1단계,0.0,0.0,0,X
남양아기사랑사이언스2단계,0.0,0.0,0,X
남양아기사랑사이언스3단계,0.0,0.0,0,X
남양아기사랑사이언스4단계,0.0,0.0,0,X
유쾌한 행복론,0.0,0.0,0,X
아들아후회없는인생을 살아라,0.0,0.0,0,X
태양인이제마(상),0.0,0.0,0,X
태양인이제마(하),0.0,0.0,0,X
50리터휴지통,0.0,0.0,0,X
바이코리아 2,0.0,0.0,0,X
바이코리아1,0.0,0.0,0,X
시선,0.0,0.0,0,X
모닝불고기샌드,0.0,0.0,0,X
발포비타민C,0.0,0.0,0,X
호)커피버터크림,0.0,0.0,0,X
호)크린베리롤,0.0,0.0,0,X
호)소보루토스트,0.0,0.0,0,X
호)찹쌀꽈배기,0.0,0.0,0,X
굿럭투유12000,0.0,0.0,0,X
수능찹쌀떡3500,0.0,0.0,0,X
오뚜기3분크림스프,0.0,0.0,0,X
오뚜기3분쇠고기스프,0.0,0.0,0,X
M_유희왕카드)사이버네틱,0.0,0.0,0,X
M_유희왕카드)새비지스트라이크,0.0,0.0,0,X
M_위)검정고무신피규어,0.0,0.0,0,X
M_21발)하트글리터파티픽,0.0,0.0,0,X
미스터해머５００,0.0,0.0,0,X
닙스５００,0.0,0.0,0,X
에센초코５００,0.0,0.0,0,X
핑크벨５００,0.0,0.0,0,X
국희동그란산도,0.0,0.0,0,X
미네뜨초코넛,0.0,0.0,0,X
2200 문구,0.0,0.0,0,X
그랜드카니발 (미니카),0.0,0.0,0,X
토마스 삑삑이 봉,0.0,0.0,0,X
락앤락 직사각형360ML,0.0,0.0,0,X
다목적 수세미,0.0,0.0,0,X
아모레)메디안화이트135+135,0.0,0.0,0,X
SM)메디안 검치약130*3,0.0,0.0,0,X
SM)해피바스내츄럴500+250,0.0,0.0,0,X
아모레)해피바스 로즈 500+250,0.0,0.0,0,X
대상)바로 피크닉 참숯,0.0,0.0,0,X
대상)칼라삼선슬리퍼(남)_하늘,0.0,0.0,0,X
칼라삼선 슬리퍼(여)_핑크,0.0,0.0,0,X
충)튜브미티65호,0.0,0.0,0,X
충)튜브뉴월드74,0.0,0.0,0,X
스파이스치킨텐더또띠아,0.0,0.0,0,X
뽀로로멜로디호루라기,0.0,0.0,0,X
메탈 파이터 팽이,0.0,0.0,0,X
디)린도어소티드골드캔,0.0,0.0,0,X
디)엑설런스타크3종,0.0,0.0,0,X
디)파스타치오디럭스,0.0,0.0,0,X
영국테이프 치실,0.0,0.0,0,X
영국민트치실,0.0,0.0,0,X
M_그날엔순면롱라이너20P,0.0,0.0,0,X
M_좋은)뉴한초랑롱18P,0.0,0.0,0,X
M_한)아이스카페라떼,0.0,0.0,0,X
M_한)핫바닐라라떼,0.0,0.0,0,X
M_한)핫카라멜라떼,0.0,0.0,0,X
M_한)아이스녹차라떼,0.0,0.0,0,X
M_한)아이스바닐라,0.0,0.0,0,X
M_한)아이스카라멜라떼,0.0,0.0,0,X
M_한)핫카페모카,0.0,0.0,0,X
M_한)핫초코,0.0,0.0,0,X
M_한)핫유자차,0.0,0.0,0,X
M_한)아이스콜라,0.0,0.0,0,X
M_한)아이스고구마라떼,0.0,0.0,0,X
M_한)아이스카페모카,0.0,0.0,0,X
M_한)아이스초코,0.0,0.0,0,X
M_한)핫고구마라떼,0.0,0.0,0,X
M_빅)아이스아메리카노,0.0,0.0,0,X
M_한)아이스캐모마일,0.0,0.0,0,X
M_한)아이스레몬차,0.0,0.0,0,X
M_한)아이스녹차,0.0,0.0,0,X
M_한)아이스유자차,0.0,0.0,0,X
M_한)핫캐모마일,0.0,0.0,0,X
M_한)크렌베리쥬스,0.0,0.0,0,X
M_한)핫레몬차,0.0,0.0,0,X
M_한)핫녹차,0.0,0.0,0,X
M_한)과일팥빙수,0.0,0.0,0,X
M_한)블루베리쥬스,0.0,0.0,0,X
M_한)생과일쥬스,0.0,0.0,0,X
M_한)스무디,0.0,0.0,0,X
빅콤비네이션샌드,0.0,0.0,0,X
참치김치볶음밥,0.0,0.0,0,X
숯불갈비,0.0,0.0,0,X
M_큐티클밀대,0.0,0.0,0,X
M_헤어집게베이지,0.0,0.0,0,X
M_2080키즈양치세트(미니특공대),0.0,0.0,0,X
M_귀티나립앤아이리무버티슈,0.0,0.0,0,X
M_한)아이스카라멜라떼(나루),0.0,0.0,0,X
M_한)아이스바닐라(나루),0.0,0.0,0,X
M_한)핫바닐라라떼(나루),0.0,0.0,0,X
M_한)핫카푸치노(나루),0.0,0.0,0,X
M_한)아이스카페라떼(나루),0.0,0.0,0,X
M_한)핫카페라떼(나루),0.0,0.0,0,X
M_한)핫아메리카노(나루),0.0,0.0,0,X
M_빅)핫아메리카노,0.0,0.0,0,X
M_구형)즉석아이스커피,0.0,0.0,0,X
M_(FF)아이스밀크,0.0,0.0,0,X
M_한)아이스딸기라떼(나루),0.0,0.0,0,X
M_한)아이스자바칩프라페(나루),0.0,0.0,0,X
M_한)핫히비스커스차,0.0,0.0,0,X
M_한)아이스히비스커스차,0.0,0.0,0,X
M_한)에스프레소,0.0,0.0,0,X
M_한)코코넛스무디커피,0.0,0.0,0,X
M_한)아포가토(나루),0.0,0.0,0,X
M_한)핫밀크티(나루),0.0,0.0,0,X
M_한)아이스밀크티(나루),0.0,0.0,0,X
오이시쿠다시이리미소,0.0,0.0,0,X
국제택배 0원,0.0,0.0,0,X
성시경스페셜MC,0.0,0.0,0,X
쓰레기스티커4000,0.0,0.0,0,X
오)바이오츄포도500,0.0,0.0,0,X
오)바이오츄딸기500,0.0,0.0,0,X
DHC 아이 샤도우(blue),0.0,0.0,0,X
DHC 아이 샤도우(beige),0.0,0.0,0,X
DHC 아이 샤도우(khaki),0.0,0.0,0,X
DHC 아이 샤도우(shiny),0.0,0.0,0,X
DHC 치크 컬러(pink),0.0,0.0,0,X
DHC 치크 컬러(beige),0.0,0.0,0,X
DHC 치크 컬러(highlight),0.0,0.0,0,X
DHC 마스카라(black),0.0,0.0,0,X
DHC 마스카라(blackbrown),0.0,0.0,0,X
DHC 피니쉬파우더(light),0.0,0.0,0,X
햄맛살트리플샌드위치(충),0.0,0.0,0,X
햄맛살트리플샌드(만),0.0,0.0,0,X
아모제)케이준치킨샐러드,0.0,0.0,0,X
아모제)닭가슴살샐러드,0.0,0.0,0,X
아모제)브로콜리새우샐러,0.0,0.0,0,X
만)날치알밥주먹밥,0.0,0.0,0,X
삼각)불갈비볶음,0.0,0.0,0,X
삼각)치킨샐러드삼각김밥,0.0,0.0,0,X
비)1000원디즈핸드폰줄,0.0,0.0,0,X
그린)1000원꽃과일핸드폰,0.0,0.0,0,X
그린)1000원12간지핸드폰,0.0,0.0,0,X
그린)1000원별핸드폰줄,0.0,0.0,0,X
던전앤파이터카드(귀검사),0.0,0.0,0,X
디)썸딥퍼1500,0.0,0.0,0,X
머)후렌치아몬드40,0.0,0.0,0,X
스)카푸치노시나몬,0.0,0.0,0,X
스)모카치노,0.0,0.0,0,X
스)녹차라떼,0.0,0.0,0,X
스)핫초코,0.0,0.0,0,X
아슬아슬 나무쌓기,0.0,0.0,0,X
은나노펄샤론4인면기세트12pcs,0.0,0.0,0,X
듀렉스러브3p,0.0,0.0,0,X
대)뮤직카메라3500,0.0,0.0,0,X
대)중장비카3500,0.0,0.0,0,X
대)딸기크림케익,0.0,0.0,0,X
해)수카카오큐피트,0.0,0.0,0,X
일)켓예스애플,0.0,0.0,0,X
롯)키세스다크1500,0.0,0.0,0,X
천호빨간사과진액,0.0,0.0,0,X
CJ 맘스 북어국,0.0,0.0,0,X
해)티피1000,0.0,0.0,0,X
말보로필터플러스10입,0.0,0.0,0,X
에쎄원 10입,0.0,0.0,0,X
하나로 10입,0.0,0.0,0,X
보브 클렌징티슈 오일타입,0.0,0.0,0,X
종이도시락(소)5입,0.0,0.0,0,X
직납)찡오랑몸탱이,0.0,0.0,0,X
직납)찡오랑달탱이,0.0,0.0,0,X
해)허쉬밀크초컬렛1500,0.0,0.0,0,X
멸치쌀죽A-2,0.0,0.0,0,X
버섯우엉양파당근죽,0.0,0.0,0,X
참치야채죽,0.0,0.0,0,X
썬)해씨넛믹스,0.0,0.0,0,X
엘)핑크PIE30PN1,0.0,0.0,0,X
엘)핑크PIE30PN2,0.0,0.0,0,X
엘)핑크PIE30PN3,0.0,0.0,0,X
엘)핑크PIE30PN4,0.0,0.0,0,X
풍악쌀 동동주,0.0,0.0,0,X
로케트AAA4입,0.0,0.0,0,X
21세기중국을이끄는리더쉽,0.0,0.0,0,X
벡셀AA2입,0.0,0.0,0,X
벡셀AAA2입,0.0,0.0,0,X
서주호두마을,0.0,0.0,0,X
서주빵뚜르,0.0,0.0,0,X
M_한)에이드,0.0,0.0,0,X
M_한)아이스티,0.0,0.0,0,X
M_한)핫카푸치노,0.0,0.0,0,X
M_한)대추차,0.0,0.0,0,X
M_핫에스프레소,0.0,0.0,0,X
M_핫아메리카노,0.0,0.0,0,X
M_한)생강차,0.0,0.0,0,X
M_할인)핫아메리카노,0.0,0.0,0,X
M_할인)빅아메리카노,0.0,0.0,0,X
M_라떼썸)카페라떼,0.0,0.0,0,X
M_라떼썸)바닐라라떼,0.0,0.0,0,X
M_더블샷)핫아메리카노,0.0,0.0,0,X
M_한)아이스민트초코,0.0,0.0,0,X
M_한)핫민트초코,0.0,0.0,0,X
M_한)생과일쥬스(나루),0.0,0.0,0,X
M_한)핫전통쌍화차,0.0,0.0,0,X
M_한)핫전통대추차,0.0,0.0,0,X
M_한)아이스자스민차,0.0,0.0,0,X
M_한)핫자스민차,0.0,0.0,0,X
M_한)아이스홍차,0.0,0.0,0,X
M_한)핫홍차,0.0,0.0,0,X
M_한)샷추가,0.0,0.0,0,X
M_한)스무디(나루),0.0,0.0,0,X
M_한)에이드(나루),0.0,0.0,0,X
M_전남)환자용베개,0.0,0.0,0,X
M_놀이방석,0.0,0.0,0,X
M_병원)백색타올,0.0,0.0,0,X
M_소프트볼,0.0,0.0,0,X
M_현)욕실화,0.0,0.0,0,X
M_한)아이스홍차밀크티(나루),0.0,0.0,0,X
비스)코코더블쵸코,0.0,0.0,0,X
사대천왕,0.0,0.0,0,X
자석칠판,0.0,0.0,0,X
피타후레쉬치킨,0.0,0.0,0,X
구)러브체인10000,0.0,0.0,0,X
디)비팝블루1500,0.0,0.0,0,X
스테프)칠리핫도그,0.0,0.0,0,X
명디)형광펜-초록,0.0,0.0,0,X
명디)에너겔-노크,0.0,0.0,0,X
대)큐티큐티,0.0,0.0,0,X
(주택)락앤락차통,0.0,0.0,0,X
(주택)락앤락믹서943,0.0,0.0,0,X
쿠쿠 전기압력밥솥 6인용,0.0,0.0,0,X
쿠쿠전기압력밥솥10인용(2,0.0,0.0,0,X
아이클레보 로봇청소기(1),0.0,0.0,0,X
한샘 스팀 청소기,0.0,0.0,0,X
콘에어 매직 스팀다리미,0.0,0.0,0,X
에펠 푸드메이트 프로,0.0,0.0,0,X
테팔 매직핸드 아마탈9pcs,0.0,0.0,0,X
스틱마운틴5입,0.0,0.0,0,X
스파클라50입,0.0,0.0,0,X
15연발폭죽10입,0.0,0.0,0,X
유부초밥미니도시락,0.0,0.0,0,X
천원의행복 핫도그(만),0.0,0.0,0,X
4PT6008J여삼각핑크90,0.0,0.0,0,X
M_LG생활)핑크솔트담은칫솔,0.0,0.0,0,X
M_페리오토탈7칫솔,0.0,0.0,0,X
M_페리오)가로패턴모칫솔,0.0,0.0,0,X
900 문구,0.0,0.0,0,X
엘)핑크PIE30PN5,0.0,0.0,0,X
엘)핑크PIE30PN6,0.0,0.0,0,X
엘)초코렛이어폰(Orange),0.0,0.0,0,X
엘)초코렛이어폰(Yellow),0.0,0.0,0,X
영)스팸바베큐치킨,0.0,0.0,0,X
벨)카스타드크림빵,0.0,0.0,0,X
벨)속이꽉찬단팥빵,0.0,0.0,0,X
벨)속이꽉찬슈크림빵,0.0,0.0,0,X
병법36계,0.0,0.0,0,X
세상에서가장아름다운이야,0.0,0.0,0,X
오)호밀애고소미1000,0.0,0.0,0,X
SC)파란트렁크100,0.0,0.0,0,X
SC)검정여팬티85,0.0,0.0,0,X
SC)검정여팬티90,0.0,0.0,0,X
SC)파란트렁크105,0.0,0.0,0,X
SC)빨강파랑여팬티2입85,0.0,0.0,0,X
SC)빨강파랑여팬티2입90,0.0,0.0,0,X
SC)파란띠삼각95,0.0,0.0,0,X
SC)파란띠삼각100,0.0,0.0,0,X
SC)가운데줄2매삼각95,0.0,0.0,0,X
SC)가운데줄2매삼각100,0.0,0.0,0,X
지포)21047,0.0,0.0,0,X
지포)207Tiger,0.0,0.0,0,X
지포)Tribal Cross Emblem,0.0,0.0,0,X
지포)Flight-3,0.0,0.0,0,X
쉬)스타킹레깅스(회색),0.0,0.0,0,X
쉬)스타킹레깅스(칼라),0.0,0.0,0,X
쉬)울레깅스(검정),0.0,0.0,0,X
쉬)울레깅스(갈색),0.0,0.0,0,X
하기스골드4단계여자60P,0.0,0.0,0,X
하기스골드5단계여자50P,0.0,0.0,0,X
하기스매직팬티4여34P,0.0,0.0,0,X
하기스매직팬티5남28P,0.0,0.0,0,X
하기스매직팬티5여28P,0.0,0.0,0,X
하기스매직팬티6남24P,0.0,0.0,0,X
원피스 스타일링,0.0,0.0,0,X
앙）단팥빵４입,0.0,0.0,0,X
보약엿,0.0,0.0,0,X
자몽 2입,0.0,0.0,0,X
그린키위 5입,0.0,0.0,0,X
곶감10입,0.0,0.0,0,X
오)그린V7 700,0.0,0.0,0,X
리틀중장비2500,0.0,0.0,0,X
삼각)뉴닭갈비볶음,0.0,0.0,0,X
지포)667,0.0,0.0,0,X
지포)214ZL,0.0,0.0,0,X
지포)FLAME,0.0,0.0,0,X
지포)DRAGON,0.0,0.0,0,X
지포)250JB(GOLD),0.0,0.0,0,X
지포)651시리즈(652),0.0,0.0,0,X
요술미니세트,0.0,0.0,0,X
멜로디생일초,0.0,0.0,0,X
M_사조)안심팜,0.0,0.0,0,X
M_식품(현금_이천),0.0,0.0,0,X
M_후레쉬햄스파이시g,0.0,0.0,0,X
M_명품골드멸치다시다,0.0,0.0,0,X
M_강된장비빔양념,0.0,0.0,0,X
M_한)핫히비스커스차(나루),0.0,0.0,0,X
M_한)아이스히비스커스차(나루),0.0,0.0,0,X
M_한)핫페퍼민트차(나루),0.0,0.0,0,X
M_한)아이스페퍼민트차(나루),0.0,0.0,0,X
M_한)아이스토피넛라떼(나루),0.0,0.0,0,X
M_한)핫토피넛라떼(나루),0.0,0.0,0,X
M_데이스틱레몬밤,0.0,0.0,0,X
M_바로짜먹는허니앤업,0.0,0.0,0,X
M_바로짜먹는에너지업,0.0,0.0,0,X
M_입터진날엔,0.0,0.0,0,X
M_숙취해소_한방에,0.0,0.0,0,X
M_숙취해소_취트키,0.0,0.0,0,X
ＲＣ３２브라이드,0.0,0.0,0,X
난 30000,0.0,0.0,0,X
난 50000,0.0,0.0,0,X
난 70000,0.0,0.0,0,X
대)피셔치즈컬,0.0,0.0,0,X
대)유나이트드커피,0.0,0.0,0,X
스내플그린티473ML,0.0,0.0,0,X
단호박샐러드샌드(만),0.0,0.0,0,X
퀘사디아샌드(충),0.0,0.0,0,X
마)도브다크트러블,0.0,0.0,0,X
벨)블루베리머핀,0.0,0.0,0,X
벨)애플머핀,0.0,0.0,0,X
벨)고구마순식빵,0.0,0.0,0,X
(주택)3M 마루보호패드,0.0,0.0,0,X
(주택)3M마루보호패드 768,0.0,0.0,0,X
트)애니데이그린티롱40,0.0,0.0,0,X
트)애니데이그린티일반48,0.0,0.0,0,X
주)다담송이버섯불양념,0.0,0.0,0,X
주)다담송이버섯소갈양념,0.0,0.0,0,X
주)다담송이버섯고추삼겹,0.0,0.0,0,X
샤)쵸코땅콩링,0.0,0.0,0,X
참치콤보김밥1편,0.0,0.0,0,X
소고기계란콤보1편,0.0,0.0,0,X
전)호두단팥데니쉬,0.0,0.0,0,X
천원의행복불고기PLUS,0.0,0.0,0,X
바)키도스종합과일맛쿠키,0.0,0.0,0,X
바)썬키스트과일제리,0.0,0.0,0,X
엘레컴)이어폰702(Black),0.0,0.0,0,X
엘레컴)이어폰702(Lightblue),0.0,0.0,0,X
엘)이어폰702(Pink),0.0,0.0,0,X
벨)모카파운드,0.0,0.0,0,X
위고레드,0.0,0.0,0,X
스윙,0.0,0.0,0,X
말하는뽀로로 링걸이 게임,0.0,0.0,0,X
뽀로로 멜로디 미끄럼틀,0.0,0.0,0,X
뽀로로 전화기,0.0,0.0,0,X
버그파이터배틀 스테이지2,0.0,0.0,0,X
서울)아침에주스사과210ml,0.0,0.0,0,X
칠성)델몬트망고드링크190ml,0.0,0.0,0,X
발렌타인행사1000,0.0,0.0,0,X
M_씨앤씨레몬스파클링330캔,0.0,0.0,0,X
M_츄파춥스포도345캔,0.0,0.0,0,X
M_환타파인250캔,0.0,0.0,0,X
M_미닛)복숭아스파클링345캔,0.0,0.0,0,X
M_파인톡스파클링,0.0,0.0,0,X
M_에너지드링크부스타250캔,0.0,0.0,0,X
M_자두스파클링350캔,0.0,0.0,0,X
M_샤인머스캣스파클링350캔,0.0,0.0,0,X
M_립톤복숭아355캔,0.0,0.0,0,X
M_오션스프레이루비레드340펫,0.0,0.0,0,X
M_델몬트토마토400펫,0.0,0.0,0,X
M_닥터바이오1P마스크(N95용),0.0,0.0,0,X
M_선린)마스크향기패치8매,0.0,0.0,0,X
M_숨쉬는)나노마스크1P,0.0,0.0,0,X
M_메이앤푸룸마스크KF94,0.0,0.0,0,X
롤러코스터,0.0,0.0,0,X
명품자동차(BMW),0.0,0.0,0,X
쵸코면,0.0,0.0,0,X
맛쫀드기,0.0,0.0,0,X
엘르정장용검정,0.0,0.0,0,X
사업장용７５리터,0.0,0.0,0,X
사각)뉴전주비빔,0.0,0.0,0,X
주머니 햄치즈샌드,0.0,0.0,0,X
개그캐롤MC,0.0,0.0,0,X
내눈에슬픈비MC,0.0,0.0,0,X
D-2크런치(미니케익),0.0,0.0,0,X
물총5000,0.0,0.0,0,X
맞춤국수(잔치)260g,0.0,0.0,0,X
레드범벅550,0.0,0.0,0,X
택배05구정3000,0.0,0.0,0,X
삼각참치불고기,0.0,0.0,0,X
원샷)바닐라180ml,0.0,0.0,0,X
삼각김밥김치우육(만),0.0,0.0,0,X
신라면큰사발700,0.0,0.0,0,X
새우탕큰사발 7 0 0,0.0,0.0,0,X
우육탕큰사발 7 0 0,0.0,0.0,0,X
튀김우동큰사발 7 0 0,0.0,0.0,0,X
M_얼큰한해물된장찌개양념,0.0,0.0,0,X
M_하선정까나리액젓,0.0,0.0,0,X
M_벤또갈릭맛징어,0.0,0.0,0,X
M_보스쉬림프후추맛,0.0,0.0,0,X
M_신)와사비마요먹태,0.0,0.0,0,X
M_신)타우린숯불오징어,0.0,0.0,0,X
M_신)핫갈릭불쥐포,0.0,0.0,0,X
M_아)피쉬앤마라,0.0,0.0,0,X
M_제)통통아귀포,0.0,0.0,0,X
M_제)통통장어포,0.0,0.0,0,X
M_쩝쩝)피쉬스킨칩,0.0,0.0,0,X
M_추억의어포,0.0,0.0,0,X
M_머거본)새우몬드,0.0,0.0,0,X
M_해바라기씨크런치용기,0.0,0.0,0,X
M_헬로치즈)건조모짜렐라,0.0,0.0,0,X
M_머거본)슬림육포,0.0,0.0,0,X
M_썬)대한민국한우육포35,0.0,0.0,0,X
M_제)꼬꼬치킨포,0.0,0.0,0,X
M_제)쇠고기치즈육포,0.0,0.0,0,X
M_OB병,0.0,0.0,0,X
한국술)고라니브라운에일330ml병,0.0,0.0,0,X
M_돔골드)슈바츠캔,0.0,0.0,0,X
M_바바리아오리지날캔,0.0,0.0,0,X
M_버드와이저캔,0.0,0.0,0,X
