상품코드,상품명,상품대분류명,상품중분류명,상품소분류명,첫_판매일,마지막_판매일,판매_지속기간(일),판매_활성_월수,총_매출수량,총_매출금액,객단가,총_거래건수,취급_점포수,출시후_3일_매출액_합계,출시후_7일_매출액_합계,출시후_30일_매출액_합계,출시후_3일_매출액_평균,출시후_7일_매출액_평균,출시후_30일_매출액_평균,출시후_3일_매출수량_합계,출시후_7일_매출수량_합계,출시후_30일_매출수량_합계,야간_매출_비율,주말_매출_비율,피크_시간대
125453,롯데)씨리얼초코42g,과자,비스킷류,크래커,2025-04-30 19:51:46,2025-12-31 23:45:43,245,9,12902.0,19145252.0,1483.898,12524,331,76959.0,238391.0,1540104.0,25653.0,34055.855,51336.8,52.0,160.0,1038.0,0.19173464,0.27112967,20
125768,롯데)맛장우맛자랑 로스트치킨,미반,도시락,도시락,2025-05-28 00:00:18,2025-12-31 22:10:28,217,8,11515.0,64238324.0,5578.6646,11900,394,3073181.0,5819703.0,18972300.0,1024393.7,831386.1,632410.0,551.0,1043.0,3410.0,0.18376735,0.20434488,12
125468,PB)자이언츠육각꼬깔콘고소한맛134g,과자,스낵류,옥수수스낵,2025-05-07 17:54:08,2025-12-27 19:10:34,234,8,4498.0,15925696.0,3540.6172,4091,347,3600.0,3600.0,6125249.0,1200.0,514.2857,204174.97,1.0,1.0,1725.0,0.16045648,0.36079916,18
125770,오리온)코코멜론알맹이81g,과자,젤리류,국산젤리,2025-05-28 15:30:02,2025-12-31 23:19:44,217,8,5197.0,7689602.0,1479.6233,4983,204,289006.0,727610.0,2686787.0,96335.336,103944.29,89559.57,195.0,490.0,1807.0,0.1813471,0.30307823,22
124463,프로엠)레몬에이드제로230ml,즉석음료,파우치,아이스티,2025-03-05 19:58:09,2025-12-31 21:29:43,301,10,6052.0,7269219.0,1201.1267,5657,268,4800.0,31200.0,389910.0,1600.0,4457.143,12997.0,4.0,26.0,326.0,0.19215338,0.3020766,16
105752,풀무원)이슬만두부추새송이180g,냉동,냉동만두,트레이만두,2025-01-02 05:18:02,2025-11-06 16:24:33,308,11,197.0,860416.0,4367.5938,205,77,9000.0,22500.0,141294.0,3000.0,3214.2856,4709.8,2.0,5.0,35.0,0.33738562,0.23640193,10
118944,벨리)스트로베리크림필드100g,디저트,냉장베이커리,냉장빵,2025-01-01 01:22:40,2025-01-29 21:15:16,28,1,196.0,674892.0,3443.3264,205,59,74678.0,167888.0,674892.0,24892.666,23984.0,22496.4,22.0,49.0,196.0,0.39056176,0.32591584,22
123077,롯데)미미미누크런키6입,과자,초콜릿,행사상품,2025-02-01 17:48:12,2025-12-05 17:07:51,306,10,417.0,3450407.0,8274.357,433,160,97552.0,365144.0,2185868.0,32517.334,52163.43,72862.266,12.0,44.0,263.0,0.15469219,0.27229223,18
124138,오리온)오딸기55g(봄한정),과자,스낵류,감자스낵,2025-02-11 12:21:39,2025-07-04 20:03:01,143,6,1481.0,2476097.0,1671.9088,1436,133,49240.0,260356.0,1235336.0,16413.334,37193.715,41177.867,30.0,156.0,738.0,0.24818616,0.32911918,19
109271,롯데)맛장우김밥묵은지참치,미반,김밥,말이김밥,2025-01-01 00:16:53,2025-01-15 19:57:06,14,1,2258.0,7131099.0,3158.1484,2286,270,1370670.0,3203068.0,7131099.0,456890.0,457581.16,237703.3,433.0,1013.0,2258.0,0.12228073,0.21368909,12
021800,롯데)햄참치샐러드샌드,조리빵,샌드위치,샌드위치,2025-01-01 00:10:19,2025-01-25 05:33:08,24,1,1852.0,4941357.0,2668.1194,1880,299,751864.0,1775703.0,4941357.0,250621.33,253671.86,164711.9,283.0,666.0,1852.0,0.13531709,0.18570122,8
090660,스마일)사과2입,신선,과일,직배과일,2025-01-01 01:19:41,2025-12-31 23:25:27,364,7,947.0,6574182.0,6942.1143,975,43,154000.0,294000.0,1180477.0,51333.332,42000.0,39349.234,22.0,42.0,169.0,0.20649277,0.242538,21
191019,브라운)잭다니엘스200ml,양주와인,양주,위스키,2025-01-01 00:01:18,2025-12-31 23:22:58,364,12,2706.0,46669110.0,17246.531,2863,311,554900.0,1002400.0,4369200.0,184966.67,143200.0,145640.0,31.0,56.0,244.0,0.4027921,0.3399366,22
141705,하림)더미식차돌육개장350g,가공식품,상온간편식,레토르트 국탕찌개,2025-01-01 16:27:25,2025-12-31 22:30:08,364,12,627.0,4059344.0,6474.233,745,166,58500.0,84500.0,330900.0,19500.0,12071.429,11030.0,9.0,13.0,51.0,0.3087031,0.26792973,20
123424,빈티지)오헬리엉베르데 뉘생조르쥐,양주와인,와인,레드,2025-01-01 00:08:33,2025-12-31 22:35:24,364,12,274.0,30882680.0,112710.51,455,105,5934720.0,8632320.0,17511920.0,1978240.0,1233188.6,583730.7,53.0,77.0,156.0,0.19144194,0.19211157,20
125749,코카)환타멜론600ml,음료,탄산음료,과일향탄산(중),2025-05-28 14:23:55,2025-12-31 23:43:42,217,8,15579.0,31624916.0,2029.9708,14474,410,519898.0,1681362.0,9318716.0,173299.33,240194.58,310623.88,235.0,762.0,4228.0,0.22942966,0.31237677,22
125748,코카)코카콜라제로490ml,음료,탄산음료,제로탄산,2025-05-28 14:19:03,2025-12-31 23:49:07,217,8,10817.0,22770616.0,2105.077,8145,295,95940.0,422112.0,4056227.0,31980.0,60301.715,135207.56,42.0,195.0,1890.0,0.21861996,0.3118388,20
125139,PB)장충동담백한편육265g,냉장,냉장안주,족발/순대,2025-04-24 23:06:55,2025-12-31 23:48:32,251,9,1287.0,12626942.0,9811.144,1435,189,187092.0,523692.0,2346664.0,62364.0,74813.14,78222.13,19.0,53.0,239.0,0.5105062,0.2893508,22
125912,PB)자이언츠돌아온팅클초코맛60g,과자,스낵류,옥수수스낵,2025-06-04 14:13:58,2025-12-31 23:26:20,210,7,17984.0,33674584.0,1872.4746,14505,376,3662660.0,6447908.0,15776595.0,1220886.6,921129.7,525886.5,1960.0,3447.0,8459.0,0.17232299,0.2682341,18
125769,오리온)마이구미자몽허니블랙티97g,과자,젤리류,국산젤리,2025-05-28 14:21:04,2025-12-30 18:41:57,216,8,4519.0,6686788.0,1479.7052,4331,202,240378.0,643993.0,2771654.0,80126.0,91999.0,92388.47,162.0,433.0,1859.0,0.16440943,0.29611558,18
600896,고운벗)옥수수강냉이(소)80g,과자,스낵류,전통스낵,2025-01-01 00:43:53,2025-10-09 18:24:49,281,10,196.0,326376.0,1665.1837,211,45,6800.0,22100.0,82650.0,2266.6667,3157.1428,2755.0,4.0,13.0,49.0,0.27422974,0.28869158,21
191667,CSR)더롱리틀독레드750ml,양주와인,와인,레드,2025-01-01 17:45:11,2025-12-28 14:31:18,360,12,522.0,7787800.0,14919.157,576,116,119200.0,238400.0,1206900.0,39733.332,34057.145,40230.0,8.0,16.0,81.0,0.22513418,0.34885332,19
106988,리엘)100%수박주스350ml,음료,주스,주스(중),2025-01-01 10:54:01,2025-12-03 23:37:26,336,12,1260.0,2845023.0,2257.9548,1138,124,22300.0,79548.0,399822.0,7433.3335,11364.0,13327.4,9.0,32.0,161.0,0.22345021,0.29777405,15
105946,APP예약)맛장우고추장불백,미반,도시락,기타,2025-01-08 11:04:22,2025-05-04 11:46:07,116,5,45.0,265500.0,5900.0,45,8,17700.0,29500.0,165200.0,5900.0,4214.2856,5506.6665,3.0,5.0,28.0,0.022222223,0.17777778,12
124386,굿지앤)오마카세직화불껍데기160g,냉장,냉장안주,육가공안주,2025-02-27 22:27:12,2025-12-31 01:17:00,306,11,542.0,4242275.0,7827.0757,614,207,181700.0,352496.0,1696457.0,60566.668,50356.57,56548.566,23.0,45.0,216.0,0.49340695,0.3244898,22
104712,뉴트)비비랩멀티비타슈퍼샷20ml,건강/기호식품,건강/이너뷰티,일반건강식품,2025-01-01 05:35:04,2025-12-31 23:45:25,364,12,4768.0,13082819.0,2743.88,2531,130,118300.0,252200.0,1120752.0,39433.332,36028.57,37358.4,42.0,88.0,389.0,0.23571213,0.26241377,22
105696,롯데)인가샌드위치,조리빵,샌드위치,샌드위치,2025-01-01 00:07:06,2025-01-19 19:45:59,18,1,4128.0,11005130.0,2665.9714,4205,391,1805374.0,4127183.0,11005130.0,601791.3,589597.56,366837.66,677.0,1547.0,4128.0,0.15276185,0.19485486,8
106905,롯데)크레이지불만두120g,냉동,냉동만두,트레이만두,2025-01-01 01:59:10,2025-11-06 16:59:25,309,11,170.0,613418.0,3608.341,149,48,17600.0,35200.0,114300.0,5866.6665,5028.5713,3810.0,8.0,16.0,50.0,0.5056503,0.22643614,0
105905,롯데)맛장우삼각김밥더커진전주비빔,미반,삼각김밥,기타주먹밥(더커진삼각),2025-01-01 00:10:51,2025-03-12 21:30:28,70,2,3797.0,6015267.0,1584.2157,3798,262,1053118.0,2479534.0,6015267.0,351039.34,354219.16,200508.9,664.0,1564.0,3797.0,0.12504782,0.18072133,8
021801,롯데)케이준치킨&햄샌드,조리빵,샌드위치,샌드위치,2025-01-01 00:09:53,2025-01-21 18:12:57,20,1,2197.0,5879898.0,2676.3306,2243,303,957051.0,2138682.0,5879898.0,319017.0,305526.0,195996.6,357.0,799.0,2197.0,0.15248922,0.18631531,8
107063,롯데)파스퇴르우유빙수230ml,아이스크림,노벨티,컵,2025-01-01 01:00:19,2025-12-01 22:59:05,334,12,1661.0,3713978.0,2235.9893,1105,130,65480.0,116930.0,508886.0,21826.666,16704.285,16962.867,35.0,65.0,276.0,0.31558776,0.33301517,21
125806,롯데)딸기이즘바80ml,아이스크림,노벨티,바,2025-05-28 21:02:09,2025-12-31 23:31:02,217,8,9113.0,18568964.0,2037.6346,7149,243,254562.0,745714.0,4367109.0,84854.0,106530.57,145570.3,103.0,340.0,2145.0,0.34143946,0.33084378,22
072952,굿지앤)직화무뼈불닭발210g,냉장,냉장안주,육가공안주,2025-01-01 22:27:21,2025-12-31 16:45:43,363,12,911.0,8042388.0,8828.088,1001,124,62300.0,115700.0,664950.0,20766.666,16528.572,22165.0,7.0,13.0,75.0,0.5165308,0.32140192,22
062606,비알)초코나무숲밀키300ml,유음료,컵커피,300ml 이상,2025-01-01 00:40:51,2025-07-20 12:14:15,200,7,930.0,2287144.0,2459.2947,818,129,93624.0,196763.0,540897.0,31208.0,28109.0,18029.9,40.0,82.0,221.0,0.25958225,0.31038535,22
105154,소프트밀크콘,즉석음료,컨셉카페,소프트,2025-01-01 15:46:38,2025-07-01 13:24:27,180,7,807.0,1998113.0,2475.9766,735,8,10000.0,35000.0,125539.0,3333.3333,5000.0,4184.6333,4.0,14.0,51.0,0.12927698,0.222572,15
601389,선우)도라에몽참악세서리젤리20g,과자,젤리류,수입젤리,2025-01-03 15:01:58,2025-10-22 11:31:47,291,8,50.0,82658.0,1653.16,63,25,1000.0,1000.0,3706.0,333.33334,142.85715,123.53333,1.0,1.0,4.0,0.32906675,0.23704904,21
201569,칠성)아이시스산림수2L,음료,생수,1000ml이상,2025-01-01 00:04:57,2025-12-31 21:19:42,364,12,527.0,627753.0,1191.1821,521,4,4179.0,11037.0,55074.0,1393.0,1576.7142,1835.8,4.0,10.0,47.0,0.25982192,0.17146872,13
124421,에이스)아리고스티나코코아헤이즐넛크림37g,빵,구움과자,구움과자,2025-02-20 22:00:02,2025-11-18 22:13:00,271,10,1819.0,3188496.0,1752.884,1452,259,93637.0,214777.0,828961.0,31212.334,30682.428,27632.033,41.0,95.0,365.0,0.19359785,0.26432022,18
124765,초코텍)퍼지초코100g,과자,초콜릿,판초콜릿,2025-04-02 15:50:40,2025-07-31 01:06:44,119,4,2525.0,9650418.0,3821.9478,2523,347,677897.0,1645626.0,5175810.0,225965.67,235089.42,172527.0,164.0,396.0,1247.0,0.2255292,0.27301604,21
124357,PB)디저트39솔티카라멜우유500ml,유음료,가공우유,기타,2025-02-26 20:47:52,2025-07-25 23:12:11,149,6,3179.0,6929469.0,2179.7637,3322,267,329772.0,689385.0,2362685.0,109924.0,98483.57,78756.164,152.0,317.0,1085.0,0.18593055,0.2608728,12
109571,선우)동결건조하트구미첼젤리13g,과자,젤리류,수입젤리,2025-01-01 04:24:22,2025-12-31 22:21:12,364,12,1020.0,2010137.0,1970.7225,950,91,45800.0,111219.0,445034.0,15266.667,15888.429,14834.467,23.0,56.0,225.0,0.16592152,0.3315565,19
123280,세븐브로이)은하수하이볼(레드)500ml캔,양주와인,하이볼,국산하이볼,2025-01-01 01:09:35,2025-12-31 16:07:34,364,12,1071.0,4543050.0,4241.877,945,137,140500.0,250500.0,909500.0,46833.332,35785.715,30316.666,33.0,59.0,215.0,0.39543918,0.3954502,22
109056,G)크라시에청포도셔벗140ml,아이스크림,고급,컵,2025-01-01 00:19:01,2025-12-28 21:12:52,361,12,1091.0,3012903.0,2761.5977,1086,110,-114955.0,119409.0,926669.0,-38318.332,17058.428,30888.967,-40.0,44.0,336.0,0.4155819,0.3624521,22
105873,PB)포도&파인애플아이스볼,아이스크림,노벨티,펜슬,2025-01-01 00:50:40,2025-12-19 21:18:16,352,12,593.0,1034844.0,1745.0995,488,85,36000.0,98000.0,321444.0,12000.0,14000.0,10714.8,18.0,49.0,161.0,0.33868873,0.2801369,21
073536,장충동)족발편육반반세트215g,냉장,냉장안주,족발/순대,2025-01-01 00:23:42,2025-12-31 21:16:59,364,12,1026.0,10660374.0,10390.229,1124,114,168000.0,269892.0,1159802.0,56000.0,38556.0,38660.066,16.0,26.0,112.0,0.5068822,0.30380586,22
118445,해태)오예스쿠키앤크림360g,과자,비스킷류,파이,2025-01-01 01:09:57,2025-12-31 23:22:17,364,12,3703.0,24185804.0,6531.408,3594,228,136500.0,312756.0,1779910.0,45500.0,44679.43,59330.332,21.0,48.0,271.0,0.1946288,0.24031875,16
109100,고래사)땡초핫접사각,즉석 식품,즉석간식,어묵,2025-01-01 00:35:28,2025-12-31 22:14:55,364,9,2120.0,2109681.0,995.13257,1353,7,60000.0,101898.0,412798.0,20000.0,14556.857,13759.934,60.0,102.0,413.0,0.30265287,0.27251133,18
600994,에이플)짱구원터치손목시계9g,과자,캔디류,토이캔디,2025-01-07 20:03:36,2025-11-27 16:37:22,323,7,15.0,26904.0,1793.6,16,7,904.0,1904.0,1904.0,301.33334,272.0,63.466667,1.0,2.0,2.0,0.11150758,0.5203687,16
191851,롯데)란리제르바리미티드에디션,양주와인,와인,레드,2025-01-01 20:26:07,2025-12-31 19:59:43,363,12,395.0,7454700.0,18872.658,451,165,94500.0,132300.0,926100.0,31500.0,18900.0,30870.0,5.0,7.0,49.0,0.25353134,0.38717857,19
108539,삼립)110kcal허브치킨샐러드121g,미반,샐러드,채소샐러드,2025-01-01 21:03:19,2025-01-16 08:42:14,14,1,141.0,524611.0,3720.6455,140,52,109840.0,254987.0,524611.0,36613.332,36426.715,17487.033,29.0,69.0,141.0,0.07030733,0.15211271,12
170995,하이네)타이거맥주500ml캔(4입),맥주,수입맥주,캔맥주(중),2025-01-02 16:14:23,2025-10-12 19:47:26,283,9,256.0,3090000.0,12070.3125,331,62,180000.0,204000.0,924000.0,60000.0,29142.857,30800.0,15.0,17.0,77.0,0.36504856,0.3631068,20
122330,동서)맥심슈프림골드믹스,건강/기호식품,커피,믹스커피,2025-01-01 12:33:22,2025-12-31 22:44:57,364,12,1871.0,10166767.0,5433.868,1419,161,79300.0,146400.0,568620.0,26433.334,20914.285,18954.0,14.0,26.0,100.0,0.08144615,0.25090945,12
123386,프레시팜)심쿵새콤미니과일3종,신선,과일,간편과일,2025-01-01 10:34:40,2025-05-07 13:29:14,126,5,496.0,1728373.0,3484.623,500,48,52192.0,122192.0,424865.0,17397.334,17456.0,14162.167,15.0,35.0,122.0,0.25392956,0.30136782,22
106364,만나)대파(1입),신선,야채,직배채소,2025-01-01 21:03:42,2025-12-17 18:56:26,349,12,110.0,283174.0,2574.309,125,3,5200.0,5200.0,33800.0,1733.3334,742.8571,1126.6666,2.0,2.0,13.0,0.20990628,0.37954757,20
106365,만나)청양고추(150g),신선,야채,직배채소,2025-01-02 21:53:36,2025-12-16 19:56:05,347,12,80.0,206990.0,2587.375,83,3,2600.0,2600.0,15600.0,866.6667,371.42856,520.0,1.0,1.0,6.0,0.23740277,0.2601575,20
108976,롯데)로제함박스파게티,미반,푸드 간편식,조리면,2025-01-01 10:22:06,2025-10-18 08:12:01,289,10,1420.0,6543410.0,4608.035,1469,123,45758.0,111358.0,530411.0,15252.667,15908.286,17680.367,10.0,24.0,114.0,0.31701422,0.2628148,12
122936,25설)종근당이뮨듀오멀티비타칼마디,건강/기호식품,선물세트,영양제 세트,2025-01-15 17:29:06,2025-01-21 18:03:34,6,1,4.0,101600.0,25400.0,6,3,28900.0,101600.0,101600.0,9633.333,14514.286,3386.6667,1.0,4.0,4.0,0.28444883,0.0,17
107277,켈로그)콘푸로스트다크초코컵40g,과자,비스킷류,시리얼,2025-01-01 11:54:16,2025-12-11 18:42:52,344,10,218.0,430650.0,1975.4587,248,127,13550.0,43354.0,129572.0,4516.6665,6193.4287,4319.067,7.0,22.0,66.0,0.22616743,0.260072,19
170977,롯데)실론티레몬하이볼500ml캔,양주와인,하이볼,국산하이볼,2025-01-01 00:49:46,2025-12-30 00:44:29,362,12,517.0,1551000.0,3000.0,503,75,66000.0,114000.0,453000.0,22000.0,16285.714,15100.0,22.0,38.0,151.0,0.4893617,0.34235978,22
109334,뉴트)비비랩푸룬클렌즈샷20ml,건강/기호식품,건강/이너뷰티,이너뷰티,2025-01-01 22:07:42,2025-12-29 15:48:23,361,12,1337.0,2944936.0,2202.6448,759,138,60720.0,117920.0,338920.0,20240.0,16845.715,11297.333,21.0,42.0,118.0,0.3281382,0.27422327,22
109558,파머스)자스민크래커새우100g	,과자,스낵류,전통스낵,2025-01-01 01:09:08,2025-10-24 13:11:50,296,10,400.0,2209931.0,5524.8276,438,144,68600.0,155420.0,599193.0,22866.666,22202.857,19973.1,14.0,32.0,123.0,0.29928988,0.24443568,19
190406,롯데)카르멘샤도네이750ml,양주와인,와인,화이트,2025-01-01 03:18:36,2025-12-31 23:16:38,364,12,2616.0,31963900.0,12218.616,2117,215,263000.0,626000.0,2638000.0,87666.664,89428.57,87933.336,21.0,50.0,210.0,0.26576856,0.3312487,19
132829,농심)신라면더레드(4입),면,봉지면,라면,2025-01-01 07:21:29,2025-12-31 21:56:38,364,12,613.0,3634383.0,5928.8467,657,128,36000.0,78000.0,365412.0,12000.0,11142.857,12180.4,6.0,13.0,61.0,0.2760851,0.38332504,18
601119,효성)호박쫀드기(3겹)88g,과자,스낵류,전통스낵,2025-01-01 16:05:20,2025-06-25 20:58:05,175,6,437.0,569805.0,1303.9016,378,85,16707.0,26413.0,77004.0,5569.0,3773.2856,2566.8,17.0,27.0,78.0,0.22073166,0.3208782,20
125466,에이스)샤인머스켓젤리64g,과자,젤리류,수입젤리,2025-05-08 16:09:04,2025-12-29 16:17:53,235,8,2703.0,3237462.0,1197.7292,2186,179,22289.0,76163.0,589900.0,7429.6665,10880.429,19663.334,12.0,43.0,416.0,0.20632736,0.253468,21
125910,롯데)대만식햄치즈샌드위치,조리빵,샌드위치,샌드위치,2025-06-04 07:19:36,2025-12-31 23:50:45,210,7,69091.0,184587970.0,2671.6646,70498,425,2287314.0,5546379.0,25245956.0,762438.0,792339.9,841531.9,856.0,2077.0,9450.0,0.13817042,0.22854222,8
125974,롯데)소고기전주비빔삼각김밥,미반,삼각김밥,삼각김밥,2025-06-19 00:03:36,2025-12-31 23:54:19,195,7,112937.0,134429860.0,1190.3083,112702,419,1651136.0,4304663.0,19396732.0,550378.7,614951.9,646557.75,1387.0,3612.0,16291.0,0.14974988,0.23690702,8
125889,롯데)미노리키친간장닭삼각,미반,삼각김밥,삼각김밥,2025-06-11 00:00:02,2025-10-13 21:47:49,124,4,15814.0,20390164.0,1289.3743,15996,409,1811288.0,3937792.0,14342339.0,603762.7,562541.7,478077.97,1407.0,3057.0,11131.0,0.14032786,0.22521889,12
125975,롯데)식사이론 치킨타르타르삼각,미반,삼각김밥,삼각김밥,2025-06-18 00:01:31,2025-07-23 23:45:26,35,2,7449.0,10343772.0,1388.6122,7532,400,1445052.0,3013930.0,9263786.0,481684.0,430561.44,308792.88,1039.0,2171.0,6670.0,0.14884222,0.20756896,12
125120,PKJ)버섯모양사우어젤리50g,과자,젤리류,국산젤리,2025-04-16 18:33:24,2025-12-31 23:41:19,259,9,1163.0,1992945.0,1713.6243,1037,105,34800.0,78624.0,392760.0,11600.0,11232.0,13092.0,18.0,40.0,198.0,0.16604021,0.28939182,16
125874,롯데)대만식딸기샌드,조리빵,샌드위치,샌드위치,2025-06-11 00:00:23,2025-12-31 23:51:22,203,7,45738.0,122196856.0,2671.6704,46813,425,2413878.0,5211860.0,20612724.0,804626.0,744551.44,687090.8,907.0,1954.0,7715.0,0.14487623,0.22460757,8
125432,미정)얼음동동물비빔냉면242g,냉장,냉장간편식,냉장면,2025-05-15 23:45:53,2025-12-19 18:48:17,217,8,1102.0,4030152.0,3657.1252,1295,190,76602.0,257789.0,1185581.0,25534.0,36827.0,39519.367,21.0,71.0,324.0,0.28154746,0.2777342,21
125829,KBO)롯데자이언츠도라야끼빵70g,빵,간식빵,캐릭터빵,2025-06-04 00:06:40,2025-10-01 19:24:59,119,5,7467.0,13989274.0,1873.4799,7059,414,1489085.0,3703087.0,10131482.0,496361.66,529012.44,337716.06,799.0,1983.0,5411.0,0.17897855,0.25258073,8
125389,MDS)젤리블리제로납작복숭아60g,디저트,젤리,마시는젤리,2025-05-09 00:21:15,2025-12-31 23:48:18,236,8,17622.0,15794542.0,896.2968,15301,309,47116.0,101932.0,890502.0,15705.333,14561.714,29683.4,53.0,114.0,995.0,0.21851408,0.2940522,21
191609,롯데)킬리카눈킬러맨즈런까버750,양주와인,와인,레드,2025-05-29 21:29:58,2025-12-31 19:56:10,215,8,385.0,7661500.0,19900.0,466,119,238800.0,557200.0,2427800.0,79600.0,79600.0,80926.664,12.0,28.0,122.0,0.23636363,0.26493508,18
192556,타임)와인글라스까버네187ml,양주와인,와인,레드,2025-01-01 01:35:34,2025-12-31 23:54:49,364,12,3937.0,21910000.0,5565.1514,3077,101,76000.0,184000.0,978000.0,25333.334,26285.715,32600.0,16.0,39.0,207.0,0.30504337,0.38240528,22
105560,대호)쿵야멜론에이드320ml,즉석음료,파우치,아이스티,2025-01-01 00:26:49,2025-12-29 19:48:53,362,12,1377.0,2063296.0,1498.3994,1256,129,13500.0,22500.0,146564.0,4500.0,3214.2856,4885.467,9.0,15.0,98.0,0.21884887,0.30195424,14
181094,젠니혼)월계관준마이750ml,전통주,기타전통주,중국/일본주,2025-01-07 18:34:49,2025-12-31 00:07:21,357,12,343.0,6483500.0,18902.332,329,99,19000.0,38000.0,57000.0,6333.3335,5428.5713,1900.0,1.0,2.0,3.0,0.28279477,0.29738566,19
125339,고운벗)사우어워즈로프구미레몬21g,과자,젤리류,수입젤리,2025-05-07 19:49:01,2025-12-31 18:19:05,237,8,2487.0,2958611.0,1189.6305,2249,120,59442.0,171042.0,681386.0,19814.0,24434.572,22712.867,50.0,143.0,571.0,0.16973437,0.27964237,18
109355,롯데)7찬도시락,미반,도시락,도시락,2025-01-01 00:00:50,2025-04-23 10:37:27,112,3,4195.0,20503660.0,4887.6426,4315,390,3929963.0,8995918.0,20498660.0,1309987.6,1285131.1,683288.7,804.0,1838.0,4194.0,0.17868835,0.21689498,11
105975,동원)양반뚝배기미역국281.5g,가공식품,상온간편식,즉석 국/스프,2025-01-01 02:31:15,2025-07-21 18:58:24,201,7,71.0,236348.0,3328.845,79,47,23400.0,39000.0,97968.0,7800.0,5571.4287,3265.6,6.0,11.0,31.0,0.2528221,0.22936517,18
807594,동원)양반구운김밥김22g,조미료/건물,건해산물,농수산건물,2025-01-01 10:37:08,2025-12-31 17:15:01,364,12,790.0,2731245.0,3457.2722,762,112,28000.0,42000.0,184041.0,9333.333,6000.0,6134.7,8.0,12.0,53.0,0.1510271,0.33831933,18
073410,존쿡)코파&프로슈토40g,냉장,냉장간식,햄/비엔나,2025-01-01 07:06:15,2025-12-31 23:26:09,364,12,565.0,7561267.0,13382.773,614,42,54000.0,121500.0,464450.0,18000.0,17357.143,15481.667,4.0,9.0,34.0,0.42550936,0.3392663,22
106076,CJ)햇반프로틴쌀밥맛250mL,유음료,프로틴 음료,250ml 이상,2025-01-01 01:19:38,2025-08-21 21:47:55,232,8,533.0,1535211.0,2880.3208,615,184,91210.0,182498.0,633556.0,30403.334,26071.143,21118.533,32.0,64.0,220.0,0.19749208,0.21358953,21
170696,하이트)파울라너뮌헨라거500ml캔,맥주,수입맥주,캔맥주(중),2025-01-01 00:32:25,2025-12-31 22:23:50,364,12,1792.0,5728800.0,3196.875,1227,123,71400.0,144000.0,631200.0,23800.0,20571.428,21040.0,22.0,45.0,196.0,0.3825932,0.34541264,22
119776,로투스)비스코프샌드오리지널150,과자,비스킷류,크래커,2025-01-01 00:27:49,2025-12-31 20:03:44,364,12,4947.0,18583126.0,3756.4436,5002,305,183851.0,388490.0,1614365.0,61283.668,55498.57,53812.168,44.0,93.0,387.0,0.20574838,0.26797268,21
601293,롯데)허쉬초코바이츠쿠앤크,과자,초콜릿,판초콜릿,2025-01-02 14:20:39,2025-08-21 21:35:16,231,8,70.0,121400.0,1734.2858,74,29,3400.0,13600.0,54400.0,1133.3334,1942.8572,1813.3334,2.0,8.0,32.0,0.22817133,0.24299835,18
124628,하늘)브라우니약과60g,과자,비스킷류,쿠키,2025-03-12 19:12:48,2025-12-30 16:53:43,292,10,1806.0,3933718.0,2178.1384,1799,185,74383.0,163037.0,865728.0,24794.334,23291.0,28857.6,34.0,75.0,397.0,0.20350595,0.25149667,22
107415,동원)노슈가스위트콘340g,가공식품,캔,농산캔,2025-01-01 17:47:29,2025-12-31 23:33:59,364,12,2168.0,6403476.0,2953.6328,2178,313,58290.0,174188.0,633549.0,19430.0,24884.0,21118.3,20.0,59.0,215.0,0.2731307,0.33511332,19
212036,페코)아이스딸기모나카,아이스크림,노벨티,모나카,2025-01-03 23:31:44,2025-12-27 21:18:10,357,12,277.0,679266.0,2452.2239,208,33,19000.0,19000.0,70300.0,6333.3335,2714.2856,2343.3333,10.0,10.0,34.0,0.37362683,0.3044021,22
124693,PB)아메리카노헤이즐넛향1.5L,즉석음료,파우치,아이스커피,2025-03-29 08:09:59,2025-12-31 13:37:29,277,10,309.0,1382260.0,4473.3335,308,62,9000.0,31500.0,130032.0,3000.0,4500.0,4334.4,2.0,7.0,29.0,0.103200555,0.2754431,10
125881,그린)이건못참치~!삼각,미반,삼각김밥,삼각김밥,2025-06-11 06:38:32,2025-12-23 21:02:33,195,6,38919.0,46298084.0,1189.6011,39054,415,1849185.0,4141934.0,15621698.0,616395.0,591704.9,520723.28,1556.0,3483.0,13134.0,0.13924702,0.22008489,12
125971,그린)참치김치볶음밥김밥,미반,김밥,말이김밥,2025-06-18 00:00:02,2025-12-31 23:59:52,196,7,43306.0,141213980.0,3260.841,43942,423,3194766.0,7240582.0,30574364.0,1064922.0,1034368.9,1019145.44,980.0,2225.0,9376.0,0.14675535,0.21850885,12
125918,매크로)레이즈씨위드(김맛)50g,과자,스낵류,감자스낵,2025-06-11 15:41:49,2025-12-31 23:58:57,203,7,9376.0,18613516.0,1985.23,9016,259,262566.0,630468.0,3416228.0,87522.0,90066.86,113874.266,133.0,319.0,1723.0,0.3248003,0.30618283,21
125850,마즈)이클립스인텐스민트35g,과자,캔디류,기능성캔디,2025-06-04 14:38:44,2025-12-31 23:50:52,210,7,17723.0,58239240.0,3286.0825,17414,390,419325.0,1310793.0,7872593.0,139775.0,187256.14,262419.78,128.0,399.0,2397.0,0.13734673,0.29541004,13
