inventory_search_string,search_string_norm,mapped_pos_item_code,mapped_item_name,mapped_category_hierarchy,category_l,category_m,match_type,match_score,search_count,unique_users
초코,초코,107277,켈로그)콘푸로스트다크초코컵40g,과자>비스킷류>시리얼,과자,비스킷류,search_in_item,80,768,566
초코,초코,117286,MZ)밀카밀크초코렛90g,과자>초콜릿>판초콜릿,과자,초콜릿,search_in_item,80,768,566
초코,초코,113211,오리온)초코파이468g,과자>비스킷류>파이,과자,비스킷류,search_in_item,80,768,566
초코,초코,123814,델토리)크랩새우딥초코60g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,768,566
초코,초코,083749,삼립)허쉬초코샌드95g,빵>간식빵>간식용케익,빵,간식빵,search_in_item,80,768,566
초코,초코,129811,선우)이름찾기초코과자40g,과자>비스킷류>쿠키,과자,비스킷류,search_in_item,80,768,566
초코,초코,600925,MZ)밀카초코그레인42g,과자>비스킷류>크래커,과자,비스킷류,search_in_item,80,768,566
초코,초코,601296,MQ)프로틴바K헤이즐넛앤초코,과자>프로틴/시리얼>영양바류,과자,프로틴/시리얼,search_in_item,80,768,566
초코,초코,124550,서주)허쉬초코콘150ml,아이스크림>노벨티>콘,아이스크림,노벨티,search_in_item,80,768,566
초코,초코,109136,덴마크)소화가잘되는초코190ml,유음료>가공우유>초코우유,유음료,가공우유,search_in_item,80,768,566
초코,초코,062346,PB)오구초코타임200ml,유음료>가공우유>초코우유,유음료,가공우유,search_in_item,80,768,566
초코,초코,601341,PB)초코퐁당강냉이175g,과자>스낵류>전통스낵,과자,스낵류,search_in_item,80,768,566
초코,초코,062474,남양)테이크핏초코250ml,유음료>프로틴 음료>250ml 이상 ,유음료,프로틴 음료,search_in_item,80,768,566
초코,초코,127145,오리온)초코송이딸기4P,과자>비스킷류>쿠키,과자,비스킷류,search_in_item,80,768,566
초코,초코,113434,롯데)아몬드초코볼2300,과자>초콜릿>볼초콜릿,과자,초콜릿,search_in_item,80,768,566
초코,초코,109632,로로)스모어초코아이스110g,아이스크림>노벨티>기타,아이스크림,노벨티,search_in_item,80,768,566
초코,초코,109570,7D)초코망고80g,안주>농산안주>과일,안주,농산안주,search_in_item,80,768,566
초코,초코,128057,미스티)산리오초코냠냠25g,과자>비스킷류>크래커,과자,비스킷류,search_in_item,80,768,566
초코,초코,106196,PB)초코쿠키파르페340ml,아이스크림>노벨티>컵,아이스크림,노벨티,search_in_item,80,768,566
초코,초코,124048,미스티)마이초코23g,과자>초콜릿>어린이초콜릿,과자,초콜릿,search_in_item,80,768,566
초코,초코,601416,MZ)밀카초코슈프림30g,과자>비스킷류>크래커,과자,비스킷류,search_in_item,80,768,566
초코,초코,114432,켈로그)첵스초코230g,과자>비스킷류>시리얼,과자,비스킷류,search_in_item,80,768,566
초코,초코,123802,그린)초코딸기샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,768,566
초코,초코,125455,유앤)크리스피초코봉12g,과자>비스킷류>스틱과자,과자,비스킷류,search_in_item,80,768,566
샴페인,샴페인,113181,샴페인 알랭 베셀 트래디션 브뤼750ml,양주와인>와인>스파클링(샴페인),양주와인,와인,item_startswith_search,90,765,531
샴페인,샴페인,125866,마주앙x엘르샴페인팝(피크닉추천),양주와인>와인>스파클링(샴페인),양주와인,와인,search_in_item,80,765,531
샴페인,샴페인,123705,샤를 도떼일 샴페인 브륏 프리미에크뤼 NV,양주와인>와인>스파클링(샴페인),양주와인,와인,search_in_item,80,765,531
샴페인,샴페인,123706,샤를 도떼일 샴페인 브륏 블랑드 블랑 그랑크뤼 NV,양주와인>와인>스파클링(샴페인),양주와인,와인,search_in_item,80,765,531
샴페인,샴페인,192655,"7월 샴페인,위스키 구독",,,,search_in_item,80,765,531
샴페인,샴페인,192655,12월 샴페인 구독,,,,search_in_item,80,765,531
샤스,샤스,105743,우진)샤또샤스스플린21,양주와인>와인>레드,양주와인,와인,search_in_item,80,752,258
단팥빵,단팥빵,083846,삼립)주종발효카스타드단팥빵,빵>간식빵>과자빵,빵,간식빵,search_in_item,80,747,144
단팥빵,단팥빵,083326,롯데)빅단팥빵100g,빵>간식빵>과자빵,빵,간식빵,search_in_item,80,747,144
단팥빵,단팥빵,108815,PB)마롱호두단팥빵105g,빵>간식빵>과자빵,빵,간식빵,search_in_item,80,747,144
단팥빵,단팥빵,125340,KBO)롯데자이언츠거인단팥빵100g,빵>간식빵>캐릭터빵,빵,간식빵,search_in_item,80,747,144
단팥빵,단팥빵,128699,부창제과)우유니소금크림호두단팥빵110g,디저트>냉장베이커리>냉장빵,디저트,냉장베이커리,search_in_item,80,747,144
발베니,발베니,109842,발베니14년캐리비안캐스크700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,125164,발베니30년레어메리지,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,109726,발베니21년포트우드700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,118860,발베니 12년 싱글배럴 700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,109843,발베니25년700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,109702,발베니16년프렌치오크700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,109842,발베니14년캐리비안캐스크700ml_개인결제창,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,109701,발베니12년더블우드700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,712,443
발베니,발베니,192504,윌리엄)발베니 14년 캐리비안700ml,양주와인>양주>위스키,양주와인,양주,search_in_item,80,712,443
발베니,발베니,192111,윌리엄)발베니 더블우드 12년,양주와인>양주>위스키,양주와인,양주,search_in_item,80,712,443
미쓰이,미쓰이,170929,미쓰이)스카치위스키하이볼350ml,양주와인>하이볼>국산하이볼,양주와인,하이볼,item_startswith_search,90,709,303
미쓰이,미쓰이,109496,미쓰이)생초콜릿모찌40g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,item_startswith_search,90,709,303
미쓰이,미쓰이,109497,미쓰이)홋카이도우유크림모찌56g,디저트>냉동디저트>냉동떡,디저트,냉동디저트,item_startswith_search,90,709,303
까까맛교통카드,까까맛교통카드,124760,이즐)까까맛교통카드(가나),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,124758,이즐)까까맛교통카드(자일리톨),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,132893,이즐)까까맛교통카드(초코송이),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,124759,이즐)까까맛교통카드(설레임),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,132895,이즐)까까맛교통카드(고래밥),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,124757,이즐)까까맛교통카드(빼빼로),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,132896,이즐)까까맛교통카드(왕꿈틀이),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
까까맛교통카드,까까맛교통카드,132894,이즐)까까맛교통카드(비쵸비),서비스 상품>일반서비스>교통카드판매,서비스 상품,일반서비스,search_in_item,80,707,569
러시안잭,러시안잭,191561,러시안잭 소비뇽블랑 750ml,양주와인>와인>화이트,양주와인,와인,item_startswith_search,90,688,303
러시안잭,러시안잭,108563,비노)콜미레이터러시안잭쇼비뇽블랑750ml,양주와인>와인>화이트,양주와인,와인,search_in_item,80,688,303
맥캘란,맥캘란,113562,맥캘란 어 나잇 온 어스700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,124262,맥캘란 25년 셰리오크,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,113512,맥캘란 12년 더블캐스크 700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,124254,맥캘란 18년 셰리오크,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,124261,맥캘란 12년 셰리오크,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,113515,맥캘란 15년 더블캐스크 700ml,양주와인>양주>위스키,양주와인,양주,item_startswith_search,90,686,351
맥캘란,맥캘란,191404,디앤피스)맥캘란더블12년700ml,양주와인>양주>위스키,양주와인,양주,search_in_item,80,686,351
삼성,삼성,400913,삼성)까스명수골드,약품/의료품>의약외품>의약외품,약품/의료품,의약외품,item_startswith_search,90,670,288
삼성,삼성,126617,KBO미키마우스)인형_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,126604,KBO미키마우스)머리띠_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,126575,KBO미키마우스)삼성 유니폼_100,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126572,KBO미키마우스)삼성 유니폼_85,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126639,KBO미키마우스)동전지갑_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,126623,KBO미키마우스)삼성 모자_FREE,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126574,KBO미키마우스)삼성 유니폼_95,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126573,KBO미키마우스)삼성 유니폼_90,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126660,KBO미키마우스)아크릴키링(타자)_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,126610,KBO미키마우스)네임택_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,126577,KBO미키마우스)삼성 유니폼_110,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126669,KBO미키마우스)아크릴키링(투수)_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
삼성,삼성,124677,KBO)삼립삼성라이온즈블루베리패스츄리100g,빵>간식빵>캐릭터빵,빵,간식빵,search_in_item,80,670,288
삼성,삼성,126576,KBO미키마우스)삼성 유니폼_105,패션잡화>시즌/소품>기타,패션잡화,시즌/소품,search_in_item,80,670,288
삼성,삼성,126649,KBO미키마우스)인형키링_삼성,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,670,288
치킨,치킨,133110,치킨마요듬뿍김밥,미반>김밥>말이김밥,미반,김밥,item_startswith_search,90,641,414
치킨,치킨,127869,치킨텐더샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,item_startswith_search,90,641,414
치킨,치킨,105047,치킨너겟꼬치,즉석 식품>즉석치킨>꼬치류,즉석 식품,즉석치킨,item_startswith_search,90,641,414
치킨,치킨,013643,치킨마요덮밥,미반>도시락>기타,미반,도시락,item_startswith_search,90,641,414
치킨,치킨,129270,치킨샐러드캘리포니아롤,미반>초밥류>초밥,미반,초밥류,item_startswith_search,90,641,414
치킨,치킨,129014,롯데)치킨샐러드캘리포니아롤,미반>초밥류>초밥,미반,초밥류,search_in_item,80,641,414
치킨,치킨,125333,롯데)티처스맵닭치킨치즈버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,125762,9월 즉석치킨 구독,,,,search_in_item,80,641,414
치킨,치킨,124381,삼립)와우골든텐더치킨샐러드123g,간식>샐러드(삭제예정)>채소샐러드(삭제예정),간식,샐러드(삭제예정),search_in_item,80,641,414
치킨,치킨,128749,디지게매운통치킨버거(양념맛),조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,129376,롯데)유자치킨샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,123920,롯데)안유성명장 치킨난반정식,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,125583,KBO)간장치킨볼100g,빵>간식빵>캐릭터빵,빵,간식빵,search_in_item,80,641,414
치킨,치킨,071968,목우촌)훈제치킨닭다리2입,냉장>냉장안주>치킨안주,냉장,냉장안주,search_in_item,80,641,414
치킨,치킨,124619,포켓델리치킨난반,미반>푸드 간편식>안주/반찬,미반,푸드 간편식,search_in_item,80,641,414
치킨,치킨,073332,삼립)로스트치킨(버터갈릭)210g,냉장>냉장안주>치킨안주,냉장,냉장안주,search_in_item,80,641,414
치킨,치킨,125161,8월 즉석치킨 구독,,,,search_in_item,80,641,414
치킨,치킨,118471,오리온)치즈뿌린치킨팝65g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,125402,KBO)양념치킨볼100g,빵>호빵>호빵,빵,호빵,search_in_item,80,641,414
치킨,치킨,014381,롯데)숯불치킨치밥삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,111180,CJ)소바바양념치킨240g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,124756,삼립)런치킨브레스트콤보샐러드,간식>샐러드(삭제예정)>채소샐러드(삭제예정),간식,샐러드(삭제예정),search_in_item,80,641,414
치킨,치킨,125904,하림)맥시칸양념치킨볶음면큰컵,면>용기면>비빔/볶음면,면,용기면,search_in_item,80,641,414
치킨,치킨,113469,삼립)치킨텐더샐러드132g,간식>샐러드(삭제예정)>채소샐러드(삭제예정),간식,샐러드(삭제예정),search_in_item,80,641,414
치킨,치킨,132888,CJ)더건강한저당닭가슴살숯불치킨맛120g,냉장>냉장간식>냉장 프로틴,냉장,냉장간식,search_in_item,80,641,414
치킨,치킨,106765,롯데)요리킥버터치킨카레170g,가공식품>상온간편식>레토르트 소스/분말,가공식품,상온간편식,search_in_item,80,641,414
치킨,치킨,125768,롯데)맛장우맛자랑 로스트치킨,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,073501,동원)황금치킨닭가슴살오리지널,냉장>냉장간식>냉장 프로틴,냉장,냉장간식,search_in_item,80,641,414
치킨,치킨,114332,삼립)크래프트치킨크림스프,가공식품>상온간편식>즉석 국/스프,가공식품,상온간편식,search_in_item,80,641,414
치킨,치킨,105992,마일드순살치킨,즉석 식품>즉석치킨(삭제예정)>조각류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,124930,선물_교환권_롯데)버터치킨카레덮밥,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,108862,롯데)스리라차골드후라이드치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,125336,맵닭치킨치즈버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,128807,더블양념치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,128569,그린)디지게매운통치킨버거(양념맛),조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,123590,롯데)케이준치킨&햄샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,162354,아라움)BBQ치킨스낵황금올리브30,안주>스낵안주>일반스낵,안주,스낵안주,search_in_item,80,641,414
치킨,치킨,106824,스윗)케이준치킨너겟샐러드165g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,073502,동원)황금치킨닭가슴살블랙페퍼,냉장>냉장간식>냉장 프로틴,냉장,냉장간식,search_in_item,80,641,414
치킨,치킨,129512,유자치킨샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,129645,치폴레치킨김밥,미반>김밥>말이김밥,미반,김밥,search_in_item,80,641,414
치킨,치킨,125828,그린)크랜베리치킨샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,125326,그린)치킨마요에그말이,미반>삼각김밥>기타주먹밥(더커진삼각),미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,128567,그린)디지게매운치킨유부말이(양념맛),미반>초밥류>유부초밥,미반,초밥류,search_in_item,80,641,414
치킨,치킨,133086,은성)치킨텐더샐러드 175g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,117694,오리온)치킨팝닭강정맛65g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,109624,그린)케이준치킨통닭가슴살버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,124930,롯데)버터치킨카레덮밥,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,125253,롯데)미미미누숯불치킨판독기삼각,미반>삼각김밥>기타주먹밥(더커진삼각),미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,222681,오뚜기)순후추치킨180g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,127545,오리온)꼬북칩양념치킨맛68g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,053186,케이준순살치킨,즉석 식품>즉석치킨(삭제예정)>조각류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,127536,그린)치킨텐더샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,141132,CJ)햇반치킨마요덮밥컵반,가공식품>가공미반류>즉석컵밥,가공식품,가공미반류,search_in_item,80,641,414
치킨,치킨,128798,콘소메순살치킨세트,즉석 식품>즉석치킨>세트류,즉석 식품,즉석치킨,search_in_item,80,641,414
치킨,치킨,112762,골드후라이드치킨버거3.0,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,073331,삼립)로스트치킨(소금구이)210g,냉장>냉장안주>치킨안주,냉장,냉장안주,search_in_item,80,641,414
치킨,치킨,106788,케이준치킨마요덮밥,미반>도시락>기타,미반,도시락,search_in_item,80,641,414
치킨,치킨,127016,롯데)스리라차치킨샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,129318,몬스터3단치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,123953,안유성명장 치킨난반정식,미반>도시락>기타,미반,도시락,search_in_item,80,641,414
치킨,치킨,133069,CJ)고메소바바치킨레드핫240g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,080259,대림)스모크치킨180g,냉장>냉장안주>치킨안주,냉장,냉장안주,search_in_item,80,641,414
치킨,치킨,125569,케이준치킨너겟샐러드165g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,125853,숯불치킨데리버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,105751,잇웨이)치킨매니아새우닭강정250g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,128789,농심)포테토칩K양념치킨맛50g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,125774,맛장우맛자랑 로스트치킨,미반>도시락>기타,미반,도시락,search_in_item,80,641,414
치킨,치킨,129640,롯데)치폴레치킨김밥,미반>김밥>말이김밥,미반,김밥,search_in_item,80,641,414
치킨,치킨,125790,그린)숯불치킨데리버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,107834,만쿠만구치킨(순살),즉석 식품>즉석치킨(삭제예정)>세트류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,129647,롯데)치폴레치킨삼각,미반>삼각김밥>삼각김밥,미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,126251,더블치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,141668,오뚜기)오즈키친치킨마살라,가공식품>상온간편식>레토르트 소스/분말,가공식품,상온간편식,search_in_item,80,641,414
치킨,치킨,109621,"롯데)3,900유부초밥&치킨샐러드",미반>초밥류>유부초밥,미반,초밥류,search_in_item,80,641,414
치킨,치킨,030684,삼립)치킨찹찹미니샐러드145g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,106989,그린)킹장우치킨마요삼각,미반>삼각김밥>기타주먹밥(더커진삼각),미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,109176,피치)킨조젤리76g,과자>젤리류>수입젤리,과자,젤리류,search_in_item,80,641,414
치킨,치킨,106639,오뚜기)골드치킨마요덮밥(컵밥),가공식품>가공미반류>즉석컵밥,가공식품,가공미반류,search_in_item,80,641,414
치킨,치킨,030683,삼립)흑임자치킨미니샐러드,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,133070,CJ)고메소바바치킨마쏘킥240g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,109625,"3,900유부초밥&치킨샐러드",미반>초밥류>유부초밥,미반,초밥류,search_in_item,80,641,414
치킨,치킨,125081,롯데)뚠뚠치킨&에그샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,124812,CJ)소바바소이허니치킨240g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,125788,하림)맥시칸허니버터순살치킨200g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,125789,하림)맥시칸갈릭양념순살치킨200g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,108981,스리라차골드후라이드치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,105003,옛날치킨한마리550g,즉석 식품>즉석치킨(삭제예정)>세트류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,133088,롯데)로스트치킨&미트볼도시락,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,107267,골드핑거치킨세트,즉석 식품>즉석치킨(삭제예정)>세트류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,116232,훼밀리)에낙라면스낵치킨맛30g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,133119,오리온)마라뿌린치킨팝60g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,162355,아라움)BBQ치킨스낵레드착착30g,안주>스낵안주>일반스낵,안주,스낵안주,search_in_item,80,641,414
치킨,치킨,127490,그린)고소치킨마요덮밥,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
치킨,치킨,129619,SB)케이준치킨시저샐러드랩,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,124932,버터치킨카레덮밥,미반>도시락>기타,미반,도시락,search_in_item,80,641,414
치킨,치킨,413028,네슬레)퓨레키스치킨_H,일용잡화>반려동물용품>반려묘,일용잡화,반려동물용품,search_in_item,80,641,414
치킨,치킨,124336,에이트)벤토오징어치킨맛7g,안주>생선류>어육스낵,안주,생선류,search_in_item,80,641,414
치킨,치킨,124546,롯데)포켓델리치킨난반,미반>푸드 간편식>안주/반찬,미반,푸드 간편식,search_in_item,80,641,414
치킨,치킨,129954,그린)치킨마요듬뿍김밥,미반>김밥>말이김밥,미반,김밥,search_in_item,80,641,414
치킨,치킨,126431,케이준치킨&햄샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,124671,컵스)팝콘치킨,즉석 식품>즉석치킨(삭제예정)>세트류_삭제예정,즉석 식품,즉석치킨(삭제예정),search_in_item,80,641,414
치킨,치킨,127813,고소치킨마요덮밥,미반>도시락>기타,미반,도시락,search_in_item,80,641,414
치킨,치킨,129526,하림)맥시칸양념치킨순살200g,냉동>조리냉동>냉동안주류,냉동,조리냉동,search_in_item,80,641,414
치킨,치킨,127050,스리라차치킨샌드,조리빵>샌드위치>기타 ,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,107171,그린)참치김치볶음밥&치킨마요,미반>삼각김밥>삼각김밥,미반,삼각김밥,search_in_item,80,641,414
치킨,치킨,129024,한도초과)몬스터3단치킨버거,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,124719,삼립)씨티델리BBQ치킨&누들불케이노340g,냉장>냉장안주>치킨안주,냉장,냉장안주,search_in_item,80,641,414
치킨,치킨,112406,롯데)골드후라이드치킨버거3.0,조리빵>햄버거>햄버거,조리빵,햄버거,search_in_item,80,641,414
치킨,치킨,124755,삼립)런치킨크랜베리콤보샐러드,간식>샐러드(삭제예정)>채소샐러드(삭제예정),간식,샐러드(삭제예정),search_in_item,80,641,414
치킨,치킨,128873,삼립)타코샐러드풀드치킨154g,미반>샐러드 >채소샐러드 ,미반,샐러드 ,search_in_item,80,641,414
치킨,치킨,125111,뚠뚠치킨&에그샌드,조리빵>샌드위치>샌드위치,조리빵,샌드위치,search_in_item,80,641,414
치킨,치킨,126547,MQ)프링글스캐리비안식치킨맛100g,과자>스낵류>감자스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,127542,오리온)꼬북칩후라이드치킨맛76g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,117965,농심)닭다리후라이드치킨66g,과자>스낵류>일반스낵,과자,스낵류,search_in_item,80,641,414
치킨,치킨,106763,그린)케이준치킨마요덮밥,미반>도시락>도시락,미반,도시락,search_in_item,80,641,414
서울우유,서울우유,123995,엠탑)서울우유인삼꿀라떼원컵,건강/기호식품>원컵>국산차,건강/기호식품,원컵,search_in_item,80,625,241
전주식비빔밥,전주식비빔밥,014387,맛장우전주식비빔밥,미반>도시락>기타,미반,도시락,search_in_item,80,617,113
전주식비빔밥,전주식비빔밥,105887,롯데)맛장우맛자랑 전주식비빔밥,미반>도시락>도시락,미반,도시락,search_in_item,80,617,113
전주식비빔밥,전주식비빔밥,105887,롯데)맛장우전주식비빔밥,미반>도시락>도시락,미반,도시락,search_in_item,80,617,113
설화병,설화병,124524,G)설화병크랜베리90g,과자>캔디류>봉지캔디,과자,캔디류,search_in_item,80,610,192
설화병,설화병,124523,G)설화병오리지널90g,과자>캔디류>봉지캔디,과자,캔디류,search_in_item,80,610,192
2025,2025,125865,2025KBO오피셜컬렉션카드,문구/완구>일반완구>일반완구,문구/완구,일반완구,item_startswith_search,90,606,83
2025,2025,123694,KBL농구카드2025(1박스),문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,606,83
2025,2025,128489,파니니K리그축구카드2025(12팩),문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,606,83
2025,2025,128207,KBO)2025프로야구콜렉션카드플러스,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,606,83
2025,2025,125514,KBO)프로야구 콜렉션카드2025,문구/완구>일반완구>일반완구,문구/완구,일반완구,search_in_item,80,606,83
