mapped_pos_item_code,mapped_item_name,category_l,category_m,lag_days,paired_days,total_searches,total_sales_qty,search_sales_qty_corr,user_sales_qty_corr
123995,엠탑)서울우유인삼꿀라떼원컵,건강/기호식품,원컵,5,83,571,344,0.03958,0.01596
014387,맛장우전주식비빔밥,미반,도시락,8,70,392,187,0.03924,-0.00516
109710,금양)지허발란스라파우라리저브소블에디션,양주와인,와인,7,12,55,12,0.03911,0.04869
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,10,54,151,8470,0.03884,0.10034
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,7,36,131,1287,0.03878,0.00206
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,4,65,183,813,0.03873,0.04352
061520,덴마크)대니쉬우유900ml*2입,유음료,흰우유,11,11,20,12,0.03858,0.08333
191828,CSR)텍스트북까버네750ml,양주와인,와인,11,15,41,13,0.03857,-0.02321
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,2,55,563,1567,0.03851,0.00334
132142,농심)신라면120g,면,봉지면,4,84,400,30178,0.03844,0.05458
140624,오뚜기)쇠고기미역국밥컵밥,가공식품,가공미반류,11,59,145,646,0.03832,0.11507
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,3,41,176,102,0.03821,0.07347
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,10,59,162,701,0.03784,0.12663
125216,농심)메론킥60g,과자,스낵류,8,38,2402,17445,0.03775,0.11736
080960,CJ)가쓰오우동222.5g(큰컵),냉장,냉장간편식,3,84,403,1970,0.03773,-0.07937
132457,삼양)까르보불닭볶음면(큰컵),면,용기면,0,88,458,37207,0.03768,0.0279
041426,제주우유생크림빵130g,디저트,냉장베이커리,11,70,262,1647,0.03756,0.08031
105732,CJ)다담순두부찌개양념130g,조미료/건물,소스류,7,31,192,41,0.03717,0.01196
123138,하리보)계란프라이모양젤리80g,과자,젤리류,7,81,430,3118,0.03704,0.03046
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,3,56,708,1608,0.03698,0.00327
117105,롯데)말랑카우(봉지),과자,캔디류,14,59,180,2131,0.03694,0.16793
601351,엔제이)블랙썬더146g,과자,초콜릿,10,57,153,174,0.03683,0.02219
140890,CJ)비비고육개장500g,가공식품,상온간편식,10,58,146,186,0.0368,0.1003
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,5,25,2689,12531,0.03651,0.03077
053279,대파크림치즈스틱,즉석 식품,즉석치킨,0,11,52,1,0.03627,-0.20082
073564,CJ)가래떡떡볶이310g,냉장,냉장간편식,9,82,403,658,0.03612,0.05905
107747,G)파스키에팡오쇼콜라270g,빵,간식빵,2,81,240,514,0.03603,0.02073
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,10,82,962,4417,0.0359,0.07178
083774,삼립)고오스초코케익80g,빵,간식빵,10,54,163,2610,0.03517,0.03197
121686,PB) NEW둥굴레차25입,건강/기호식품,차,7,85,2397,517,0.03509,0.03609
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,2,49,114,818,0.03494,-0.00256
210345,오뚜기)진라면매운맛봉지,면,봉지면,7,57,234,8885,0.03451,0.05274
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,10,36,716,1372,0.0345,0.03902
109500,PB)NEW푸하하리얼딸기크림빵110g,디저트,냉장베이커리,9,82,1193,1303,0.03413,0.01819
117107,시원)마키아또누가(딸기)80g,과자,캔디류,6,54,179,185,0.03398,-0.02946
123138,하리보)계란프라이모양젤리80g,과자,젤리류,10,78,415,3002,0.03378,-0.00438
106117,G)라무네소다벚꽃에디션,음료,탄산음료,11,21,90,43,0.03351,0.04804
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,6,72,173,8929,0.03322,0.02957
400913,삼성)까스명수골드,약품/의료품,의약외품,10,36,665,4704,0.03312,0.05601
123935,CJ)아삭안심콩나물180g,신선,야채,9,70,242,764,0.03301,-0.00052
109500,PB)NEW푸하하리얼딸기크림빵110g,디저트,냉장베이커리,2,89,1339,1392,0.03281,0.00918
109616,PB)착한핫도그75g,냉동,조리냉동,8,72,405,296,0.03281,0.02914
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,13,65,352,1116,0.03281,0.06049
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,12,17,218,2352,0.03239,0.02809
108682,PB)착한통닭다리(매콤),냉장,냉장안주,1,63,158,598,0.03205,0.08504
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,8,55,1248,12699,0.03191,0.03314
132666,농심)배홍동비빔면(4입),면,봉지면,10,53,475,91,0.03161,0.05456
080960,CJ)가쓰오우동222.5g(큰컵),냉장,냉장간편식,6,81,396,1890,0.03136,0.04168
190335,금양)1865까베르네쇼비뇽,양주와인,와인,10,62,208,189,0.03136,0.00208
106529,마라순살꼬치,즉석 식품,즉석치킨,5,84,420,654,0.03113,0.03534
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,0,38,162,1357,0.03103,0.09657
071880,더커진국물떡볶이300g,냉장,냉장간편식,13,47,164,1627,0.03047,-0.01348
210345,오뚜기)진라면매운맛봉지,면,봉지면,0,64,250,9668,0.03039,0.05696
030673,MDS)옥수수콘치즈255g,간식,냉장피자,9,72,313,1548,0.03035,0.20612
123738,CJ)비비고군만두315g,냉동,냉동만두,11,62,148,427,0.02972,0.00942
109496,미쓰이)생초콜릿모찌40g,디저트,냉동디저트,0,175,1210,5146,0.02968,0.03761
124561,농심)마라짜파게티큰사발,면,용기면,6,76,410,5998,0.02954,0.02398
211136,하겐)그린티아몬드바80ml,아이스크림,고급,8,62,254,2436,0.02953,0.01194
191778,와인 구독(5%테스트)_2,,,14,65,3231,116,0.02938,0.01012
106866,삼양)맵탱마늘조개라면봉지,면,봉지면,2,80,568,531,0.02918,0.07689
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,5,53,168,86,0.02891,0.03565
119548,농심)1M츄파춥스사워벨트55g,과자,젤리류,12,136,577,8014,0.0289,0.0494
106977,롯데)미니찰식빵330g,빵,식빵,5,65,167,162,0.02888,0.11853
601353,농심)빵부장소금빵55g,과자,스낵류,2,73,243,3885,0.02887,0.05219
600600,PB)피카츄계란과자108g,과자,스낵류,0,89,396,875,0.02843,0.03238
106977,롯데)미니찰식빵330g,빵,식빵,14,57,138,137,0.02836,0.14267
117266,마즈)이클립스딸기31g,과자,캔디류,10,69,200,6225,0.02833,0.06251
073564,CJ)가래떡떡볶이310g,냉장,냉장간편식,8,83,409,669,0.02822,0.01302
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,8,61,167,795,0.02821,0.08905
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,2,55,162,88,0.02802,0.08008
107542,PB)k리그허니황치즈감자칩60g,과자,스낵류,7,33,119,52,0.028,0.10246
132171,농심)생생우동253g,면,봉지면,11,42,295,501,0.02795,-0.02884
121686,PB) NEW둥굴레차25입,건강/기호식품,차,8,84,2373,511,0.02779,-0.02133
119083,MZ)밀카레오33g,과자,초콜릿,13,54,154,651,0.02776,-0.07627
210345,오뚜기)진라면매운맛봉지,면,봉지면,8,56,231,8566,0.02771,0.04065
106463,MDS)NEW미트파스타230g,간식,냉장피자,3,83,266,2208,0.02766,0.00089
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,12,66,353,1129,0.02766,0.01602
180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,13,72,251,2680,0.02752,0.09533
107294,티머니)기후동행카드_ver2(해치),서비스 상품,일반서비스,1,69,227,1408,0.02725,0.14305
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,4,18,282,31,0.02718,0.01032
123138,하리보)계란프라이모양젤리80g,과자,젤리류,4,84,446,3276,0.02714,-0.01573
132730,오뚜기)짜슐랭봉지,면,봉지면,4,37,186,515,0.02709,-0.07795
125216,농심)메론킥60g,과자,스낵류,6,39,2487,18216,0.02689,0.09688
105729,11겹등심돈까스,미반,도시락,0,12,64,14,0.02665,-0.43557
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,7,50,132,834,0.02659,0.05723
105748,지비)귀달베르토750ml,양주와인,와인,7,22,14285,0,0.02652,-0.01554
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,0,76,180,9382,0.02649,-0.06901
041426,제주우유생크림빵130g,디저트,냉장베이커리,13,68,259,1566,0.02612,0.03851
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,7,84,1758,627,0.0261,0.03382
053279,대파크림치즈스틱,즉석 식품,즉석치킨,10,9,43,1,0.02579,0.11719
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,5,73,174,9097,0.02561,0.07694
105047,치킨너겟꼬치,즉석 식품,즉석치킨,12,78,543,332,0.02498,-0.02382
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,14,53,126,1460,0.02461,-0.19202
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,14,78,1441,5378,0.02457,0.08874
123407,삼립)잘익은참쑥이야기110g,빵,간식빵,5,55,232,1557,0.0242,0.05467
073564,CJ)가래떡떡볶이310g,냉장,냉장간편식,3,88,437,714,0.02418,0.10983
150976,끌레도르)베리믹스바90ml,아이스크림,노벨티,13,70,214,441,0.02393,0.05867
107747,G)파스키에팡오쇼콜라270g,빵,간식빵,3,80,237,517,0.02384,0.00004
323707,KT엠모바일)실용유심,서비스 상품,일반서비스,10,109,1626,466,0.02372,0.04259
124533,롯데)맛장우맛자랑 부대볶음,미반,도시락,5,51,247,6195,0.02348,-0.00225
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,1,54,456,1525,0.02341,-0.00783
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,11,36,716,1368,0.0234,0.02197
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,11,14,165,26,0.0234,0.0172
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,1,91,1758,6133,0.02336,-0.00097
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,5,22,123,88,0.0232,-0.02667
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,12,49,157,82,0.02299,0.00095
123634,CJ)쁘띠첼과일젤리밀감90g,디저트,젤리,4,86,854,2358,0.02298,0.01229
601353,농심)빵부장소금빵55g,과자,스낵류,8,69,233,3677,0.02268,0.01856
191778,와인 구독(5%테스트)_2,,,12,67,3428,119,0.02264,0.016
105748,지비)귀달베르토750ml,양주와인,와인,6,26,15336,0,0.02252,0.00524
600600,PB)피카츄계란과자108g,과자,스낵류,9,81,363,756,0.02226,-0.06147
191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,11,66,228,225,0.02209,0.07864
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,4,53,168,92,0.022,0.00269
106463,MDS)NEW미트파스타230g,간식,냉장피자,13,73,226,1951,0.02192,0.00054
105047,치킨너겟꼬치,즉석 식품,즉석치킨,13,77,535,327,0.02184,-0.0381
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,12,80,1515,5713,0.02174,-0.02723
123625,G)파스키에팬케이크280g,빵,간식빵,13,17,50,25,0.02156,-0.02864
119548,농심)1M츄파춥스사워벨트55g,과자,젤리류,5,148,600,8749,0.0209,0.0006
105047,치킨너겟꼬치,즉석 식품,즉석치킨,9,81,569,345,0.02044,-0.00333
061660,매일)두유99.89 190ml,유음료,두유,2,69,189,17039,0.02041,-0.08865
123625,G)파스키에팬케이크280g,빵,간식빵,0,28,72,41,0.02027,0.051
106463,MDS)NEW미트파스타230g,간식,냉장피자,12,74,230,1981,0.02025,0.01261
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,7,56,154,8530,0.02022,0.02461
123138,하리보)계란프라이모양젤리80g,과자,젤리류,12,76,391,2913,0.02012,-0.00562
123315,디저트39)저당슈크림모나카,아이스크림,노벨티,11,72,235,3098,0.02006,-0.06542
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,9,70,171,8586,0.02003,-0.00875
120103,제스트)도쿄브레드메론빵,빵,간식빵,7,77,898,5532,0.02002,0.01128
106075,CJ)맛밤프로틴밤맛250mL,유음료,프로틴 음료,10,61,178,4344,0.02001,0.00613
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,3,17,192,2352,0.01996,0.051
211645,벤앤제리스)초코퍼지파인트473ml,아이스크림,고급,9,34,323,58,0.0197,0.05211
108543,불닭치즈소시지김밥,미반,김밥,9,17,160,24,0.01919,0.0258
370977,PB)맥주종이컵5입,가정용품,행락용품,1,91,1153,4337,0.01914,0.04969
083774,삼립)고오스초코케익80g,빵,간식빵,8,55,164,2663,0.01878,0.03258
106075,CJ)맛밤프로틴밤맛250mL,유음료,프로틴 음료,13,58,167,4266,0.01839,-0.05489
124561,농심)마라짜파게티큰사발,면,용기면,11,75,409,5974,0.01749,0.01641
124419,오리온)뉴비틀즈57g,과자,캔디류,2,65,212,8301,0.01723,0.00467
191932,금양)신퀀타750ml,양주와인,와인,12,68,842,187,0.01708,-0.01542
109496,미쓰이)생초콜릿모찌40g,디저트,냉동디저트,14,151,1113,4534,0.01686,-0.00474
105656,MQ)프링글스K숯불갈비100g,과자,스낵류,2,26,66,36,0.0168,0.03225
106075,CJ)맛밤프로틴밤맛250mL,유음료,프로틴 음료,8,63,181,4497,0.01668,0.00273
170929,미쓰이)스카치위스키하이볼350ml,양주와인,하이볼,9,16,287,28,0.01664,0.01373
123738,CJ)비비고군만두315g,냉동,냉동만두,7,65,161,445,0.01619,0.01361
191828,CSR)텍스트북까버네750ml,양주와인,와인,9,14,44,12,0.01593,0.10269
123101,G)오하요저지우유푸딩115g,디저트,젤리,1,90,53442,69019,0.0159,0.00975
123407,삼립)잘익은참쑥이야기110g,빵,간식빵,12,48,184,1376,0.0159,0.04035
116392,PB)착한김(20입),조미료/건물,건해산물,11,62,255,171,0.01572,0.11803
121686,PB) NEW둥굴레차25입,건강/기호식품,차,0,91,2583,557,0.01554,0.0408
141489,동원)고등어캔300g,가공식품,캔,12,62,233,174,0.01554,0.06688
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,8,69,330,373,0.0155,0.09035
116392,PB)착한김(20입),조미료/건물,건해산물,7,65,285,179,0.01521,0.07652
109174,오리온)아이셔샤베트젤리72g,과자,젤리류,6,59,133,358,0.01493,-0.02133
105741,우진)루이로드레크리스탈15,양주와인,와인,6,17,2269,8,0.01487,-0.01566
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,2,17,184,2352,0.01467,-0.00503
073564,CJ)가래떡떡볶이310g,냉장,냉장간편식,0,91,457,735,0.0146,0.06367
601351,엔제이)블랙썬더146g,과자,초콜릿,5,63,169,191,0.01438,-0.12283
601413,스위트)알포트미니딸기초콜릿55g,과자,초콜릿,6,71,330,399,0.01433,0.03195
601580,PB)단백질바(베리)50g,과자,프로틴/시리얼,9,69,186,4109,0.01428,0.04965
600600,PB)피카츄계란과자108g,과자,스낵류,2,87,391,857,0.01421,-0.04426
191866,빈티지)도그포인트쇼비뇽블랑750,양주와인,와인,12,61,1578,415,0.01405,-0.00123
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,14,22,87,28,0.01395,0.02356
191778,와인 구독(5%테스트)_2,,,1,73,3450,125,0.01385,-0.00113
123738,CJ)비비고군만두315g,냉동,냉동만두,3,68,167,476,0.01385,-0.01611
180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,10,75,260,2796,0.0136,-0.04224
170935,제주)곰표밀맥주500ml캔,맥주,국산맥주,5,70,182,3853,0.01345,-0.01538
124561,농심)마라짜파게티큰사발,면,용기면,10,75,410,5966,0.01334,0.03118
191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,12,65,228,225,0.01275,-0.00492
220308,CJ)둥근햇반210g,가공식품,가공미반류,14,69,202,21163,0.01244,-0.02412
106977,롯데)미니찰식빵330g,빵,식빵,0,68,179,168,0.0124,0.04324
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,12,79,650,549,0.01176,0.04853
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,4,86,516,38343,0.01145,-0.00214
170935,제주)곰표밀맥주500ml캔,맥주,국산맥주,2,73,187,4060,0.01137,-0.02654
180915,국순당)국순당쌀막걸리750ml,전통주,막걸리,8,84,857,3015,0.01131,0.04106
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,1,72,178,320,0.01129,0.00185
370977,PB)맥주종이컵5입,가정용품,행락용품,9,83,1080,4044,0.01123,-0.00519
105968,G)닛신컵누들칠리토마토맛70g,면,용기면,8,24,101,32,0.01121,0.01477
370977,PB)맥주종이컵5입,가정용품,행락용품,6,86,1115,4160,0.0112,0.05272
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,12,80,946,4316,0.01062,0.04738
122550,커피빈)바닐라라떼원컵,건강/기호식품,원컵,0,91,360,789,0.01058,0.00845
083771,PB)쏘스윗카스테라160g,빵,간식빵,13,75,312,6868,0.01034,0.03524
123995,엠탑)서울우유인삼꿀라떼원컵,건강/기호식품,원컵,0,87,598,356,0.01031,-0.08545
108543,불닭치즈소시지김밥,미반,김밥,13,16,123,21,0.01007,-0.025
117574,PB)누네띠네55g,과자,비스킷류,5,67,178,9334,0.00996,0.02846
105741,우진)루이로드레크리스탈15,양주와인,와인,0,17,2470,8,0.00993,0.01592
123738,CJ)비비고군만두315g,냉동,냉동만두,2,70,168,513,0.00973,0.03298
180074,아사히)아사히350ml캔,맥주,수입맥주,4,65,160,14127,0.00962,0.03888
601353,농심)빵부장소금빵55g,과자,스낵류,3,73,243,3818,0.00957,-0.00997
123407,삼립)잘익은참쑥이야기110g,빵,간식빵,0,60,298,1683,0.00944,-0.06124
125216,농심)메론킥60g,과자,스낵류,5,39,2520,18216,0.00887,0.0767
071880,더커진국물떡볶이300g,냉장,냉장간편식,1,49,167,1701,0.00885,-0.07472
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,11,52,1241,10897,0.0088,0.0096
601670,롯데)허쉬너겟밀크56g,과자,초콜릿,13,50,161,82,0.00845,-0.00046
108682,PB)착한통닭다리(매콤),냉장,냉장안주,11,54,119,540,0.00842,-0.03209
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,8,67,168,279,0.00809,-0.0407
180762,진로)일품진로1924 375ml,전통주,소주,11,68,254,1528,0.00808,-0.04841
107409,G)대파크래커80g,과자,비스킷류,5,65,260,2431,0.00773,-0.00703
071880,더커진국물떡볶이300g,냉장,냉장간편식,2,49,167,1719,0.0077,0.12291
123138,하리보)계란프라이모양젤리80g,과자,젤리류,6,82,438,3148,0.00756,0.02268
140890,CJ)비비고육개장500g,가공식품,상온간편식,1,63,143,202,0.00754,-0.04063
123634,CJ)쁘띠첼과일젤리밀감90g,디저트,젤리,3,87,864,2370,0.00749,0.01841
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,14,35,129,1305,0.00743,-0.01265
123629,G)LOOK초콜릿(네가지과일)44g,과자,초콜릿,11,81,1549,5751,0.00741,-0.0143
107409,G)대파크래커80g,과자,비스킷류,10,62,256,2209,0.00724,0.04774
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,8,63,1304,9158,0.00723,0.01928
123504,닭가슴살스테이크도시락,미반,도시락,9,17,4254,111,0.00683,-0.03803
191932,금양)신퀀타750ml,양주와인,와인,9,71,828,200,0.00649,0.03366
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,11,67,354,1153,0.00642,0.05308
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,11,25,2577,12531,0.00637,0.00471
061660,매일)두유99.89 190ml,유음료,두유,0,70,192,18159,0.0062,-0.00777
109174,오리온)아이셔샤베트젤리72g,과자,젤리류,2,64,170,376,0.00602,0.02184
109496,미쓰이)생초콜릿모찌40g,디저트,냉동디저트,8,162,1163,4815,0.00565,-0.03659
124760,이즐)까까맛교통카드(가나),서비스 상품,일반서비스,12,35,715,1300,0.00546,0.00154
106027,LG)포켓몬피카츄선스틱19g_H,미용/화장품,여성화장품,8,19,779,19,0.00534,0.00157
107294,티머니)기후동행카드_ver2(해치),서비스 상품,일반서비스,0,69,236,1598,0.00524,0.10964
109496,미쓰이)생초콜릿모찌40g,디저트,냉동디저트,3,169,1182,4928,0.00511,0.02925
080960,CJ)가쓰오우동222.5g(큰컵),냉장,냉장간편식,9,78,384,1819,0.00505,0.03456
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),11,13,28,19,0.00493,-0.25464
106117,G)라무네소다벚꽃에디션,음료,탄산음료,1,21,81,38,0.0045,-0.05181
119083,MZ)밀카레오33g,과자,초콜릿,9,58,160,696,0.00448,0.05261
106463,MDS)NEW미트파스타230g,간식,냉장피자,7,79,248,2082,0.00423,0.00796
124549,PB)바밤바꿀밤생크림빵120g,디저트,냉장베이커리,10,75,1589,2370,0.00422,-0.04718
124932,버터치킨카레덮밥,미반,도시락,10,13,29,30,0.00395,0.00395
106977,롯데)미니찰식빵330g,빵,식빵,2,67,173,164,0.0039,0.01098
600600,PB)피카츄계란과자108g,과자,스낵류,12,78,353,726,0.00376,-0.0572
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,5,68,355,1216,0.00373,0.05564
123572,PB)디저트39초코우유500ml,유음료,가공우유,8,73,175,4469,0.0037,-0.02302
107409,G)대파크래커80g,과자,비스킷류,1,68,264,2571,0.00358,0.09101
141364,CJ)참치마요덮밥(컵반),가공식품,가공미반류,3,88,1786,649,0.00351,-0.00108
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,10,81,643,557,0.00319,0.02779
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,11,81,953,4373,0.00298,0.06312
191617,롯데)앙리마티스카티아(레드)750,양주와인,와인,3,70,238,243,0.00257,0.02269
120103,제스트)도쿄브레드메론빵,빵,간식빵,5,79,906,5752,0.00253,-0.06518
109253,PB)불짜계치(6인분)745g,면,용기면,6,23,79,25,0.00222,0.06244
124917,산토리)가쿠빈180ml,양주와인,양주,11,50,285,355,0.00204,-0.02484
124435,PB)바스켓팝콘,과자,스낵류,10,52,836,131,0.00175,0.02228
105047,치킨너겟꼬치,즉석 식품,즉석치킨,14,76,521,324,0.00167,0.0
123935,CJ)아삭안심콩나물180g,신선,야채,13,66,232,750,0.00138,0.12324
071778,마루카네)감동란2입,냉장,냉장간식,14,53,121,91126,0.0011,0.12625
107265,5개 이상 구매시 50% 할인 빙그레)생귤탱귤제로70ml,아이스크림,노벨티,11,60,245,254,0.00105,0.04775
191932,금양)신퀀타750ml,양주와인,와인,1,79,918,233,0.00047,0.05073
180762,진로)일품진로1924 375ml,전통주,소주,7,72,262,1611,0.00039,-0.04575
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,14,77,643,537,0.00022,0.00978
180074,아사히)아사히350ml캔,맥주,수입맥주,12,58,137,12626,0.00011,-0.03759
190335,금양)1865까베르네쇼비뇽,양주와인,와인,14,58,203,180,0.0,0.05106
105743,우진)샤또샤스스플린21,양주와인,와인,6,25,1342,92,-0.00022,0.01757
109497,미쓰이)홋카이도우유크림모찌56g,디저트,냉동디저트,11,72,341,3756,-0.00025,0.03226
083771,PB)쏘스윗카스테라160g,빵,간식빵,9,79,329,7145,-0.00029,-0.03625
124435,PB)바스켓팝콘,과자,스낵류,11,52,896,124,-0.00031,-0.00554
140890,CJ)비비고육개장500g,가공식품,상온간편식,8,59,150,179,-0.00036,-0.01415
125044,농협)25년 감사장 한송이카네이션,서비스 상품,기타,4,11,145,111,-0.00048,-0.06535
370977,PB)맥주종이컵5입,가정용품,행락용품,7,85,1106,4122,-0.00061,0.0225
117107,시원)마키아또누가(딸기)80g,과자,캔디류,4,56,183,195,-0.00067,0.03017
220308,CJ)둥근햇반210g,가공식품,가공미반류,5,78,244,23912,-0.00078,-0.00287
106872,오리온)포카칩스윗치즈60g,과자,스낵류,2,63,191,1937,-0.00136,0.03064
107133,G)보바티멜론배320ml,음료,차음료,2,69,254,815,-0.0014,0.05902
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,12,23,89,37,-0.00142,0.01644
106117,G)라무네소다벚꽃에디션,음료,탄산음료,5,24,71,45,-0.00151,0.02054
323707,KT엠모바일)실용유심,서비스 상품,일반서비스,9,112,1681,464,-0.0017,0.02716
109496,미쓰이)생초콜릿모찌40g,디저트,냉동디저트,4,168,1180,4922,-0.00199,-0.01631
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,9,83,968,4471,-0.00223,0.03356
600600,PB)피카츄계란과자108g,과자,스낵류,1,88,394,860,-0.00235,0.00422
123634,CJ)쁘띠첼과일젤리밀감90g,디저트,젤리,7,83,833,2214,-0.00261,-0.0163
125216,농심)메론킥60g,과자,스낵류,7,38,2434,18004,-0.00277,0.07465
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,6,84,511,37932,-0.00285,0.02814
117266,마즈)이클립스딸기31g,과자,캔디류,12,68,195,6048,-0.00285,-0.01329
107753,K리그산리오)산리오파니니카드(랜덤),문구/완구,일반완구,10,9,57,19,-0.00298,-0.01883
105745,우진)샤또도작21,양주와인,와인,10,22,1272,52,-0.00331,-0.02484
601351,엔제이)블랙썬더146g,과자,초콜릿,14,55,146,152,-0.00332,-0.03919
105770,시원)후와토로리치생초콜릿40g,디저트,냉동디저트,8,84,976,4534,-0.00336,0.02486
124435,PB)바스켓팝콘,과자,스낵류,12,53,888,111,-0.0034,0.00469
106866,삼양)맵탱마늘조개라면봉지,면,봉지면,11,71,496,471,-0.00362,0.02488
105978,파니니)EPL플러스 축구카드_H,문구/완구,일반완구,3,61,157,1618,-0.00398,-0.03886
141489,동원)고등어캔300g,가공식품,캔,14,60,233,171,-0.00403,0.02602
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),5,19,98,30,-0.00403,0.30314
122550,커피빈)바닐라라떼원컵,건강/기호식품,원컵,8,83,333,701,-0.00419,-0.02021
107747,G)파스키에팡오쇼콜라270g,빵,간식빵,10,73,220,458,-0.00421,0.05288
601571,부르봉)랑그드샤블란츄78g,과자,비스킷류,4,50,132,309,-0.00432,0.01356
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,10,53,1243,11437,-0.00436,-0.0036
180762,진로)일품진로1924 375ml,전통주,소주,9,70,259,1603,-0.00479,-0.00363
180915,국순당)국순당쌀막걸리750ml,전통주,막걸리,12,80,829,2865,-0.00533,0.00928
123315,디저트39)저당슈크림모나카,아이스크림,노벨티,9,74,239,3282,-0.00546,-0.09175
600600,PB)피카츄계란과자108g,과자,스낵류,7,83,367,784,-0.00578,-0.04013
105745,우진)샤또도작21,양주와인,와인,9,22,1308,51,-0.00601,-0.02569
106866,삼양)맵탱마늘조개라면봉지,면,봉지면,5,78,557,528,-0.00606,0.02039
323707,KT엠모바일)실용유심,서비스 상품,일반서비스,4,111,1910,540,-0.00607,0.04348
080960,CJ)가쓰오우동222.5g(큰컵),냉장,냉장간편식,8,79,388,1856,-0.00613,0.0131
132142,농심)신라면120g,면,봉지면,7,81,396,29244,-0.00618,0.00548
106026,LG)포켓몬꼬부기선크림80ml_H,미용/화장품,여성화장품,2,32,286,44,-0.00639,-0.00146
191618,롯데)앙리마티스나디아(화이트)7,양주와인,와인,1,72,276,430,-0.00681,-0.0067
071880,더커진국물떡볶이300g,냉장,냉장간편식,12,47,164,1672,-0.00685,-0.19503
109174,오리온)아이셔샤베트젤리72g,과자,젤리류,5,60,143,359,-0.00691,-0.04624
121686,PB) NEW둥굴레차25입,건강/기호식품,차,11,81,2307,487,-0.00704,0.00393
